Label,Time,ID,Signal_1_of_ID,Signal_2_of_ID,Signal_3_of_ID,Signal_4_of_ID,Signal_5_of_ID,Signal_6_of_ID,Signal_7_of_ID,Signal_8_of_ID,Signal_9_of_ID,Signal_10_of_ID,Signal_11_of_ID,Signal_12_of_ID,Signal_13_of_ID,Signal_14_of_ID,Signal_15_of_ID,Signal_16_of_ID,Signal_17_of_ID,Signal_18_of_ID,Signal_19_of_ID,Signal_20_of_ID,Signal_21_of_ID,Signal_22_of_ID
0,4.4596641063690186,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,4.459666013717651,1176,4095,4095.0,249.0,1266.0,13.0,,,,,,,,,,,,,,,,,
0,4.459666967391968,560,-9,0.0,93.0,8.0,,,,,,,,,,,,,,,,,,
0,4.461438894271851,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,4.462455987930298,852,32656,0.0,237.0,3.0,,,,,,,,,,,,,,,,,,
0,4.462456941604614,1505,511,2.0,3.0,1.0,0.0,32772.0,,,,,,,,,,,,,,,,
0,4.462457895278931,354,0,32776.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,4.462460041046143,167,0,0.0,0.0,0.0,497.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.463593006134033,293,0,0.0,259.0,253.0,1.0,-3.0,9.0,,,,,,,,,,,,,,,
0,4.4645891189575195,961,1,0.0,239.0,111.0,35.0,,,,,,,,,,,,,,,,,
0,4.465660095214844,14,76,1.0,15049.0,,,,,,,,,,,,,,,,,,,
0,4.466619968414307,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,4.466623067855835,186,105,8253.0,0.0,1.0,0.0,0.0,110.0,0.0,,,,,,,,,,,,,,
0,4.466624021530151,622,0,200.0,0.0,2.0,0.0,584.0,1.0,0.0,10.0,0.0,,,,,,,,,,,,
0,4.466624975204468,1277,1,1.0,58.0,1.0,592.0,39.0,1.0,22.0,147.0,2.0,,,,,,,,,,,,
0,4.467694997787476,208,3,635.0,1.0,0.0,4.0,1265.0,0.0,,,,,,,,,,,,,,,
0,4.467696905136108,51,0,-43.0,0.0,3.0,3.0,36.0,125.0,,,,,,,,,,,,,,,
1,4.467698097229004,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.467705011367798,1331,4,,,,,,,,,,,,,,,,,,,,,
0,4.471350908279419,852,32656,0.0,237.0,3.0,,,,,,,,,,,,,,,,,,
0,4.472409009933472,1505,511,2.0,3.0,1.0,0.0,32771.0,,,,,,,,,,,,,,,,
0,4.472409963607788,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,4.4724109172821045,167,0,0.0,0.0,0.0,495.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.472412109375,61,0,879.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,4.473642110824585,1694,2,126.0,127.0,0.0,170.0,1.0,,,,,,,,,,,,,,,,
0,4.474700927734375,293,0,0.0,259.0,253.0,1.0,-4.0,10.0,,,,,,,,,,,,,,,
0,4.475707054138184,403,0,128.0,1.0,,,,,,,,,,,,,,,,,,,
0,4.475708961486816,14,76,1.0,15049.0,,,,,,,,,,,,,,,,,,,
0,4.475709915161133,526,2048,1271.0,508.0,511.0,,,,,,,,,,,,,,,,,,
0,4.475712060928345,1314,0,-10.0,9.0,0.0,,,,,,,,,,,,,,,,,,
0,4.4767210483551025,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,4.476722002029419,1408,118,9.0,32768.0,,,,,,,,,,,,,,,,,,,
0,4.476722955703735,1076,0,17.0,35.0,226.0,91.0,,,,,,,,,,,,,,,,,
0,4.477658987045288,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,
0,4.477660894393921,1634,635,1.0,,,,,,,,,,,,,,,,,,,,
0,4.477662086486816,412,2,0.0,85.0,32806.0,657.0,,,,,,,,,,,,,,,,,
0,4.477663040161133,208,4,635.0,1.0,0.0,3.0,1265.0,0.0,,,,,,,,,,,,,,,
0,4.478741884231567,51,0,-44.0,0.0,3.0,4.0,36.0,125.0,,,,,,,,,,,,,,,
0,4.478743076324463,628,0,0.0,15.0,0.0,2.0,0.0,-3.0,0.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,233.0,,,,,,
1,4.478744983673096,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.478745937347412,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,4.479756116867065,1176,4095,4095.0,249.0,1265.0,14.0,,,,,,,,,,,,,,,,,
0,4.479757070541382,1124,0,0.0,21.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,
0,4.479758024215698,560,-10,0.0,93.0,9.0,,,,,,,,,,,,,,,,,,
0,4.481400966644287,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,4.482407093048096,852,32656,0.0,235.0,5.0,,,,,,,,,,,,,,,,,,
0,4.4824090003967285,1505,511,2.0,3.0,1.0,0.0,32771.0,,,,,,,,,,,,,,,,
0,4.482409954071045,354,0,32776.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,4.482410907745361,167,0,0.0,0.0,0.0,496.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.483411073684692,1459,0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,
0,4.484441041946411,293,0,0.0,259.0,253.0,1.0,-5.0,11.0,,,,,,,,,,,,,,,
0,4.485452890396118,14,76,1.0,15049.0,,,,,,,,,,,,,,,,,,,
0,4.486386060714722,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,4.486388921737671,813,0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
0,4.4874560832977295,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,4.487457036972046,208,5,635.0,1.0,0.0,3.0,1264.0,0.0,,,,,,,,,,,,,,,
0,4.487457990646362,51,0,-45.0,0.0,3.0,5.0,36.0,125.0,,,,,,,,,,,,,,,
1,4.487458944320679,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.488481044769287,1399,1,161.0,,,,,,,,,,,,,,,,,,,,
0,4.489511966705322,961,1,0.0,242.0,105.0,38.0,,,,,,,,,,,,,,,,,
0,4.489512920379639,1413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0,4.491468906402588,852,32656,0.0,235.0,5.0,,,,,,,,,,,,,,,,,,
0,4.49249005317688,1505,511,2.0,3.0,1.0,0.0,32771.0,,,,,,,,,,,,,,,,
0,4.492491960525513,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,4.492492914199829,167,0,0.0,0.0,0.0,498.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.492495059967041,458,-1,-1.0,391.0,,,,,,,,,,,,,,,,,,,
0,4.493741989135742,1694,2,126.0,127.0,0.0,170.0,1.0,,,,,,,,,,,,,,,,
0,4.494750022888184,293,0,0.0,259.0,253.0,1.0,-6.0,12.0,,,,,,,,,,,,,,,
0,4.4947509765625,60,1,60.0,,,,,,,,,,,,,,,,,,,,
0,4.494751930236816,519,0,1.0,1.0,1.0,1.0,344.0,-5.0,0.0,1.0,1.0,35.0,,,,,,,,,,,
0,4.494752883911133,1225,484,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,
0,4.495758056640625,403,0,128.0,1.0,,,,,,,,,,,,,,,,,,,
0,4.495759010314941,526,2049,1270.0,509.0,508.0,,,,,,,,,,,,,,,,,,
0,4.495759963989258,14,76,1.0,15049.0,,,,,,,,,,,,,,,,,,,
0,4.495760917663574,1314,0,-11.0,10.0,0.0,,,,,,,,,,,,,,,,,,
0,4.4967780113220215,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,4.496778964996338,1408,117,10.0,32768.0,,,,,,,,,,,,,,,,,,,
0,4.496779918670654,1076,256,21.0,40.0,231.0,96.0,,,,,,,,,,,,,,,,,
0,4.497741937637329,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,
0,4.4977428913116455,1634,635,1.0,,,,,,,,,,,,,,,,,,,,
0,4.497744083404541,412,3,0.0,83.0,32806.0,657.0,,,,,,,,,,,,,,,,,
0,4.497745037078857,208,6,635.0,1.0,0.0,2.0,1264.0,0.0,,,,,,,,,,,,,,,
0,4.497745990753174,51,0,-46.0,0.0,3.0,6.0,36.0,125.0,,,,,,,,,,,,,,,
0,4.498806953430176,628,0,0.0,15.0,0.0,3.0,0.0,-4.0,0.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,233.0,,,,,,
0,4.498809099197388,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,4.498810052871704,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.49983811378479,1176,4095,4095.0,250.0,1263.0,15.0,,,,,,,,,,,,,,,,,
0,4.499840021133423,470,0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,
0,4.499846935272217,560,-11,0.0,93.0,10.0,,,,,,,,,,,,,,,,,,
0,4.501413106918335,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,4.502407073974609,852,32655,0.0,234.0,7.0,,,,,,,,,,,,,,,,,,
0,4.502408027648926,1505,511,2.0,3.0,1.0,0.0,32771.0,,,,,,,,,,,,,,,,
0,4.502408981323242,354,0,32776.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,4.502409934997559,167,0,0.0,0.0,0.0,497.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.503407001495361,692,20,60122.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,
0,4.503408908843994,675,0,0.0,0.0,0.0,2.0,0.0,523.0,2.0,120.0,2.0,0.0,0.0,,,,,,,,,,
0,4.504421949386597,244,2,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,
0,4.504424095153809,293,0,0.0,259.0,253.0,1.0,-7.0,13.0,,,,,,,,,,,,,,,
0,4.50544810295105,14,76,1.0,15040.0,,,,,,,,,,,,,,,,,,,
0,4.506382942199707,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,4.506386995315552,186,105,8253.0,0.0,1.0,0.0,0.0,112.0,0.0,,,,,,,,,,,,,,
0,4.507452964782715,208,7,635.0,1.0,0.0,3.0,1262.0,0.0,,,,,,,,,,,,,,,
0,4.507453918457031,51,0,-47.0,0.0,3.0,7.0,36.0,125.0,,,,,,,,,,,,,,,
1,4.507456064224243,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.508955001831055,705,0,-108.0,-1.0,-122.0,1.0,1.0,234.0,40.0,,,,,,,,,,,,,,
0,4.511375904083252,852,32655,0.0,233.0,8.0,,,,,,,,,,,,,,,,,,
0,4.512423038482666,1505,511,2.0,3.0,1.0,0.0,32771.0,,,,,,,,,,,,,,,,
0,4.512423992156982,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,4.512424945831299,1788,0,0.0,0.0,15053.0,1.0,1.0,1618.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,4.512427091598511,167,0,0.0,0.0,0.0,503.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.513423919677734,569,461,0.0,0.0,552.0,0.0,,,,,,,,,,,,,,,,,
0,4.513426065444946,215,0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,4.514446020126343,1694,2,126.0,128.0,0.0,170.0,1.0,,,,,,,,,,,,,,,,
0,4.514446973800659,293,0,0.0,259.0,253.0,1.0,-8.0,14.0,,,,,,,,,,,,,,,
0,4.514447927474976,961,1,0.0,237.0,108.0,40.0,,,,,,,,,,,,,,,,,
0,4.515392065048218,403,0,128.0,1.0,,,,,,,,,,,,,,,,,,,
0,4.515393972396851,14,76,1.0,15052.0,,,,,,,,,,,,,,,,,,,
0,4.515394926071167,526,2048,1271.0,509.0,507.0,,,,,,,,,,,,,,,,,,
0,4.516398906707764,1314,0,-12.0,11.0,0.0,,,,,,,,,,,,,,,,,,
0,4.516401052474976,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,4.516402959823608,1408,116,11.0,32768.0,,,,,,,,,,,,,,,,,,,
0,4.516403913497925,1076,692,25.0,44.0,236.0,100.0,,,,,,,,,,,,,,,,,
0,4.51741099357605,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,
0,4.517412900924683,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,4.5174150466918945,1634,635,1.0,,,,,,,,,,,,,,,,,,,,
0,4.518419981002808,412,4,0.0,81.0,32806.0,657.0,,,,,,,,,,,,,,,,,
0,4.518423080444336,208,8,635.0,1.0,0.0,2.0,1262.0,0.0,,,,,,,,,,,,,,,
0,4.518424034118652,51,0,-48.0,0.0,3.0,8.0,36.0,125.0,,,,,,,,,,,,,,,
0,4.518424987792969,628,0,0.0,15.0,0.0,4.0,0.0,-5.0,0.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,233.0,,,,,,
1,4.51943302154541,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.519438028335571,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,4.519438982009888,1644,1,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,
0,4.519439935684204,1176,4095,4095.0,12.0,1260.0,0.0,,,,,,,,,,,,,,,,,
0,4.520458936691284,1277,1,1.0,46.0,1.0,591.0,31.0,1.0,18.0,147.0,2.0,,,,,,,,,,,,
0,4.520461082458496,248,1,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
0,4.5204620361328125,560,-12,0.0,93.0,11.0,,,,,,,,,,,,,,,,,,
0,4.521477937698364,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,4.522478103637695,852,32655,0.0,233.0,8.0,,,,,,,,,,,,,,,,,,
0,4.522480010986328,1505,511,2.0,3.0,1.0,0.0,32772.0,,,,,,,,,,,,,,,,
0,4.5224809646606445,354,0,32776.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,4.522481918334961,167,0,0.0,0.0,0.0,513.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.5234949588775635,1175,0,0.0,,,,,,,,,,,,,,,,,,,,
0,4.523497104644775,293,0,0.0,259.0,253.0,1.0,-9.0,15.0,,,,,,,,,,,,,,,
0,4.525692939758301,14,76,1.0,15064.0,,,,,,,,,,,,,,,,,,,
0,4.525696039199829,738,0,3.0,1.0,0.0,-352.0,1.0,140.0,,,,,,,,,,,,,,,
0,4.5256969928741455,837,1,0.0,4.0,-1.0,0.0,1.0,29.0,,,,,,,,,,,,,,,
0,4.525697946548462,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,4.52678108215332,1072,0,77.0,1.0,1.0,1639.0,0.0,0.0,1.0,,,,,,,,,,,,,,
0,4.526782035827637,304,0,23.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1,4.526782989501953,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.527770042419434,208,9,635.0,1.0,0.0,4.0,1259.0,0.0,,,,,,,,,,,,,,,
0,4.52777099609375,51,0,-49.0,0.0,3.0,9.0,36.0,125.0,,,,,,,,,,,,,,,
0,4.531459093093872,852,32655,0.0,231.0,10.0,,,,,,,,,,,,,,,,,,
0,4.5324249267578125,1505,511,2.0,3.0,1.0,0.0,32773.0,,,,,,,,,,,,,,,,
0,4.532427072525024,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,4.5324320793151855,167,0,0.0,0.0,0.0,511.0,1.0,590.0,642.0,0.0,,,,,,,,,,,,,
0,4.532433032989502,722,0,0.0,9.0,0.0,0.0,1000.0,0.0,0.0,,,,,,,,,,,,,,
0,4.533463001251221,1372,2,0.0,0.0,27.0,65.0,65.0,-2.0,0.0,0.0,,,,,,,,,,,,,
0,4.533466100692749,1694,2,126.0,127.0,0.0,170.0,1.0,,,,,,,,,,,,,,,,
0,4.534460067749023,293,0,0.0,259.0,253.0,1.0,6.0,0.0,,,,,,,,,,,,,,,
0,4.535458087921143,403,0,128.0,1.0,,,,,,,,,,,,,,,,,,,
0,4.535459041595459,14,76,1.0,15079.0,,,,,,,,,,,,,,,,,,,
0,4.535459995269775,526,2046,1270.0,511.0,507.0,,,,,,,,,,,,,,,,,,
0,4.535460948944092,1314,0,-13.0,12.0,0.0,,,,,,,,,,,,,,,,,,
0,4.5364789962768555,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,4.536479949951172,1408,115,12.0,32768.0,,,,,,,,,,,,,,,,,,,
0,4.536480903625488,1076,956,30.0,48.0,240.0,104.0,,,,,,,,,,,,,,,,,
0,4.537477016448975,1255,20,124.0,,,,,,,,,,,,,,,,,,,,
0,4.537477970123291,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,
0,4.538520097732544,1634,635,1.0,,,,,,,,,,,,,,,,,,,,
0,4.53852105140686,1668,19,215.0,481.0,1.0,413.0,15.0,,,,,,,,,,,,,,,,
0,4.538522005081177,1590,78,1017.0,480.0,163.0,0.0,,,,,,,,,,,,,,,,,
0,4.538522958755493,727,96,3.0,3.0,,,,,,,,,,,,,,,,,,,
0,4.53954005241394,412,5,0.0,79.0,32806.0,657.0,,,,,,,,,,,,,,,,,
0,4.539541959762573,208,10,635.0,1.0,0.0,3.0,1259.0,0.0,,,,,,,,,,,,,,,
0,4.53954291343689,961,1,0.0,230.0,112.0,43.0,,,,,,,,,,,,,,,,,
0,4.539544105529785,51,0,-50.0,0.0,3.0,10.0,36.0,125.0,,,,,,,,,,,,,,,
0,4.539545059204102,628,0,0.0,15.0,0.0,5.0,0.0,-6.0,0.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,233.0,,,,,,
1,4.54053807258606,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.540540933609009,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,4.540541887283325,1227,-1,,,,,,,,,,,,,,,,,,,,,
0,4.540543079376221,452,0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,4.541595935821533,640,0,3.0,-1.0,7.0,0.0,,,,,,,,,,,,,,,,,
0,4.541606903076172,676,5,3.0,40.0,3.0,0.0,,,,,,,,,,,,,,,,,
0,4.541608095169067,1176,4095,4095.0,11.0,1260.0,1.0,,,,,,,,,,,,,,,,,
0,4.541609048843384,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,4.542618036270142,852,32655,0.0,230.0,11.0,,,,,,,,,,,,,,,,,,
0,4.542618989944458,1505,511,2.0,3.0,1.0,0.0,32773.0,,,,,,,,,,,,,,,,
0,4.542619943618774,354,0,32776.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,4.542630910873413,167,0,0.0,0.0,0.0,504.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.543641090393066,996,54,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,4.5436530113220215,813,0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
0,4.543653964996338,1628,0,144.0,45.0,104.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
0,4.543654918670654,1399,1,161.0,,,,,,,,,,,,,,,,,,,,
0,4.54365611076355,293,0,0.0,259.0,253.0,1.0,5.0,1.0,,,,,,,,,,,,,,,
0,4.5445990562438965,560,-13,0.0,93.0,12.0,,,,,,,,,,,,,,,,,,
0,4.545680046081543,14,76,1.0,15064.0,,,,,,,,,,,,,,,,,,,
0,4.545691967010498,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,4.546699047088623,186,105,8253.0,0.0,1.0,0.0,0.0,112.0,0.0,,,,,,,,,,,,,,
0,4.5467000007629395,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,4.547665119171143,208,11,635.0,1.0,0.0,2.0,1259.0,0.0,,,,,,,,,,,,,,,
0,4.547666072845459,51,0,-51.0,0.0,3.0,11.0,36.0,125.0,,,,,,,,,,,,,,,
1,4.547667026519775,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.551331996917725,852,32655,0.0,230.0,11.0,,,,,,,,,,,,,,,,,,
0,4.552408933639526,1505,511,2.0,3.0,1.0,0.0,32772.0,,,,,,,,,,,,,,,,
0,4.552409887313843,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,4.552411079406738,167,0,0.0,0.0,0.0,503.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.552412033081055,1031,1,0.0,0.0,0.0,5.0,31.0,655.0,0.0,0.0,1.0,0.0,553.0,1.0,,,,,,,,,
0,4.553576946258545,1694,2,126.0,128.0,0.0,170.0,1.0,,,,,,,,,,,,,,,,
0,4.554614067077637,293,0,0.0,259.0,253.0,1.0,4.0,2.0,,,,,,,,,,,,,,,
0,4.555591106414795,403,0,128.0,1.0,,,,,,,,,,,,,,,,,,,
0,4.555593013763428,14,76,1.0,15052.0,,,,,,,,,,,,,,,,,,,
0,4.555593967437744,526,2047,1269.0,513.0,507.0,,,,,,,,,,,,,,,,,,
0,4.5555949211120605,1314,0,-14.0,13.0,0.0,,,,,,,,,,,,,,,,,,
0,4.556634902954102,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,4.5566370487213135,1408,114,13.0,32768.0,,,,,,,,,,,,,,,,,,,
0,4.55663800239563,1076,1095,34.0,53.0,244.0,109.0,,,,,,,,,,,,,,,,,
0,4.557590961456299,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,
0,4.557591915130615,1634,635,1.0,,,,,,,,,,,,,,,,,,,,
0,4.557593107223511,412,6,0.0,77.0,32806.0,657.0,,,,,,,,,,,,,,,,,
0,4.557594060897827,208,12,635.0,1.0,0.0,1.0,1259.0,0.0,,,,,,,,,,,,,,,
0,4.558636903762817,51,0,-52.0,0.0,3.0,12.0,36.0,125.0,,,,,,,,,,,,,,,
0,4.558639049530029,628,0,0.0,15.0,0.0,6.0,0.0,-7.0,0.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,233.0,,,,,,
1,4.558651924133301,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.558659076690674,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,4.559652090072632,1176,4095,4095.0,11.0,1259.0,2.0,,,,,,,,,,,,,,,,,
0,4.559653043746948,560,-14,0.0,93.0,13.0,,,,,,,,,,,,,,,,,,
0,4.561434984207153,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,4.562405109405518,852,32655,0.0,228.0,13.0,,,,,,,,,,,,,,,,,,
0,4.56240701675415,1505,511,2.0,3.0,1.0,0.0,32773.0,,,,,,,,,,,,,,,,
0,4.562407970428467,354,0,32776.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,4.562408924102783,167,0,0.0,0.0,0.0,504.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.563558101654053,293,0,0.0,259.0,253.0,1.0,3.0,3.0,,,,,,,,,,,,,,,
0,4.564594030380249,961,1,0.0,236.0,104.0,45.0,,,,,,,,,,,,,,,,,
0,4.565593004226685,14,76,1.0,15058.0,,,,,,,,,,,,,,,,,,,
0,4.566517114639282,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,4.5665199756622314,1621,57,-1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,4.566520929336548,622,0,200.0,0.0,2.0,0.0,584.0,1.0,0.0,10.0,0.0,,,,,,,,,,,,
0,4.567569971084595,208,13,635.0,1.0,0.0,1.0,1258.0,0.0,,,,,,,,,,,,,,,
0,4.567570924758911,51,0,-53.0,0.0,3.0,13.0,36.0,125.0,,,,,,,,,,,,,,,
1,4.567572116851807,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.567573070526123,1277,1,1.0,51.0,1.0,591.0,34.0,1.0,20.0,147.0,2.0,,,,,,,,,,,,
0,4.571468114852905,852,32655,0.0,228.0,13.0,,,,,,,,,,,,,,,,,,
0,4.572494029998779,1505,511,2.0,3.0,1.0,0.0,32776.0,,,,,,,,,,,,,,,,
0,4.572495937347412,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,4.5724968910217285,167,0,0.0,0.0,0.0,502.0,1.0,591.0,642.0,0.0,,,,,,,,,,,,,
0,4.572498083114624,61,0,879.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,4.573592901229858,1694,2,126.0,127.0,0.0,170.0,1.0,,,,,,,,,,,,,,,,
0,4.5745909214019775,293,0,0.0,259.0,253.0,1.0,2.0,4.0,,,,,,,,,,,,,,,
0,4.575601100921631,403,0,128.0,1.0,,,,,,,,,,,,,,,,,,,
0,4.575602054595947,14,76,1.0,15064.0,,,,,,,,,,,,,,,,,,,
0,4.575603008270264,526,2048,1271.0,513.0,509.0,,,,,,,,,,,,,,,,,,
0,4.57560396194458,1314,0,-15.0,14.0,0.0,,,,,,,,,,,,,,,,,,
0,4.576607942581177,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,4.576610088348389,1408,113,14.0,32768.0,,,,,,,,,,,,,,,,,,,
0,4.576611042022705,1076,1351,40.0,58.0,249.0,114.0,,,,,,,,,,,,,,,,,
0,4.577538967132568,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,
0,4.577539920806885,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,4.57754111289978,1634,635,1.0,,,,,,,,,,,,,,,,,,,,
0,4.57860803604126,412,7,0.0,75.0,32806.0,657.0,,,,,,,,,,,,,,,,,
0,4.578608989715576,208,14,635.0,1.0,0.0,0.0,1258.0,0.0,,,,,,,,,,,,,,,
0,4.578609943389893,51,0,-54.0,0.0,3.0,14.0,36.0,125.0,,,,,,,,,,,,,,,
0,4.578610897064209,628,0,0.0,15.0,0.0,7.0,0.0,-8.0,0.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,233.0,,,,,,
1,4.5786120891571045,1760,6489,1349.0,0.0,16383.0,,,,,,,,,,,,,,,,,,
0,4.579603910446167,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,4.5796051025390625,1176,4095,4095.0,9.0,1260.0,3.0,,,,,,,,,,,,,,,,,
0,4.579606056213379,1124,0,0.0,20.0,1.0,1.0,10.0,,,,,,,,,,,,,,,,
0,4.579607009887695,560,-15,0.0,93.0,14.0,,,,,,,,,,,,,,,,,,
0,4.581399917602539,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,4.582369089126587,852,32655,0.0,226.0,15.0,,,,,,,,,,,,,,,,,,
0,4.58237099647522,1505,511,2.0,3.0,1.0,0.0,32778.0,,,,,,,,,,,,,,,,
