Label,Time,ID,Signal_1_of_ID,Signal_2_of_ID,Signal_3_of_ID,Signal_4_of_ID,Signal_5_of_ID,Signal_6_of_ID,Signal_7_of_ID,Signal_8_of_ID,Signal_9_of_ID,Signal_10_of_ID,Signal_11_of_ID,Signal_12_of_ID,Signal_13_of_ID,Signal_14_of_ID,Signal_15_of_ID,Signal_16_of_ID,Signal_17_of_ID,Signal_18_of_ID,Signal_19_of_ID,Signal_20_of_ID,Signal_21_of_ID,Signal_22_of_ID
0,2.0901849269866943,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,2.09018611907959,412,6,1.0,11.0,32871.0,626.0,,,,,,,,,,,,,,,,,
0,2.0901870727539062,208,13,609.0,1.0,0.0,239.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.0911879539489746,51,0,-17.0,0.0,3.0,13.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.0911900997161865,628,0,0.0,15.0,0.0,6.0,1.0,-8.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,341.0,,,,,,
0,2.091191053390503,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,2.0911920070648193,167,0,0.0,0.0,0.0,499.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.092215061187744,1031,1,0.0,0.0,0.0,5.0,32.0,355.0,0.0,0.0,1.0,0.0,114.0,1.0,,,,,,,,,
0,2.092216968536377,1277,1,1.0,67.0,1.0,591.0,44.0,1.0,26.0,148.0,2.0,,,,,,,,,,,,
0,2.0922179222106934,117,1991,-43.0,1960.0,,,,,,,,,,,,,,,,,,,
0,2.093216896057129,560,-15,0.0,82.0,14.0,,,,,,,,,,,,,,,,,,
0,2.0950889587402344,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.097027063369751,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,2.098038911819458,186,105,8251.0,0.0,1.0,0.0,0.0,323.0,0.0,,,,,,,,,,,,,,
0,2.0980401039123535,1307,1,0.0,26.0,0.0,1.0,2.0,133554.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,,,,,,,
0,2.09804105758667,208,14,609.0,1.0,0.0,238.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.0990729331970215,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,2.0990750789642334,14,74,1.0,15094.0,,,,,,,,,,,,,,,,,,,
0,2.09907603263855,852,32761,0.0,128.0,7.0,,,,,,,,,,,,,,,,,,
0,2.099076986312866,293,0,0.0,252.0,234.0,1.0,24.0,9.0,,,,,,,,,,,,,,,
0,2.100090980529785,1505,511,2.0,3.0,1.0,0.0,32862.0,,,,,,,,,,,,,,,,
0,2.1000919342041016,51,0,-18.0,0.0,3.0,14.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.100092887878418,354,0,32863.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,2.1000940799713135,167,0,0.0,0.0,0.0,500.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.1010890007019043,813,0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,2.1010899543762207,58,952,,,,,,,,,,,,,,,,,,,,,
0,2.102344036102295,1533,-1,3.0,,,,,,,,,,,,,,,,,,,,
0,2.105087995529175,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,2.1061110496520996,526,2048,0.0,510.0,511.0,,,,,,,,,,,,,,,,,,
0,2.106112003326416,1314,0,-16.0,15.0,11.0,,,,,,,,,,,,,,,,,,
0,2.1061129570007324,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,2.106113910675049,1408,112,15.0,32768.0,,,,,,,,,,,,,,,,,,,
0,2.1071319580078125,1076,6741,51.0,51.0,50.0,50.0,,,,,,,,,,,,,,,,,
0,2.1071341037750244,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.107135057449341,1176,4095,4095.0,198.0,50.0,4.0,,,,,,,,,,,,,,,,,
0,2.1071360111236572,560,-16,0.0,82.0,15.0,,,,,,,,,,,,,,,,,,
0,2.1081531047821045,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
0,2.108154058456421,852,32761,0.0,128.0,7.0,,,,,,,,,,,,,,,,,,
0,2.1091740131378174,14,74,1.0,15094.0,,,,,,,,,,,,,,,,,,,
0,2.109174966812134,1505,511,2.0,3.0,1.0,0.0,32863.0,,,,,,,,,,,,,,,,
0,2.10917592048645,1694,2,126.0,127.0,0.0,169.0,1.0,,,,,,,,,,,,,,,,
0,2.1091771125793457,293,0,0.0,252.0,234.0,1.0,23.0,10.0,,,,,,,,,,,,,,,
0,2.1101949214935303,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,2.110197067260742,1634,609,1.0,,,,,,,,,,,,,,,,,,,,
0,2.1101980209350586,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,2.110198974609375,412,7,1.0,9.0,32871.0,626.0,,,,,,,,,,,,,,,,,
0,2.1112160682678223,208,15,609.0,1.0,0.0,237.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.1112170219421387,51,0,-19.0,0.0,3.0,15.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.111217975616455,628,0,0.0,15.0,0.0,7.0,1.0,-9.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,341.0,,,,,,
0,2.1112189292907715,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,2.112236976623535,167,0,0.0,0.0,0.0,501.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.1122379302978516,61,0,87.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,2.112238883972168,1262,0,0.0,0.0,40.0,0.0,523.0,437.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,2.1132569313049316,961,1,0.0,241.0,240.0,160.0,,,,,,,,,,,,,,,,,
0,2.1132590770721436,253,1,1.0,,,,,,,,,,,,,,,,,,,,
0,2.11326003074646,60,1,60.0,,,,,,,,,,,,,,,,,,,,
0,2.1142570972442627,519,1,1.0,1.0,1.0,1.0,148.0,-6.0,0.0,1.0,1.0,26.0,,,,,,,,,,,
0,2.114258050918579,1225,101,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,,,,,
0,2.1142590045928955,470,0,0.0,7.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,
0,2.114259958267212,420,11,147.0,3.0,,,,,,,,,,,,,,,,,,,
0,2.1152560710906982,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.1170339584350586,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,2.118056058883667,208,0,609.0,1.0,0.0,252.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.119105100631714,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,2.1191060543060303,14,74,1.0,15091.0,,,,,,,,,,,,,,,,,,,
0,2.1191070079803467,852,32761,0.0,126.0,9.0,,,,,,,,,,,,,,,,,,
0,2.119107961654663,1413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0,2.1191089153289795,1505,511,2.0,3.0,1.0,0.0,32864.0,,,,,,,,,,,,,,,,
0,2.1201279163360596,293,0,0.0,252.0,234.0,1.0,22.0,11.0,,,,,,,,,,,,,,,
0,2.120129108428955,51,0,-4.0,0.0,3.0,0.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.1201300621032715,354,0,32864.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,2.120131015777588,167,0,0.0,0.0,0.0,500.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.1211318969726562,1399,1,163.0,,,,,,,,,,,,,,,,,,,,
0,2.1211330890655518,1693,4,0.0,2.0,0.0,46.0,31.0,1.0,1.0,1.0,62.0,0.0,3.0,62.0,1.0,1.0,1.0,0.0,,,,,
0,2.1250710487365723,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,2.1261110305786133,526,2049,0.0,509.0,510.0,,,,,,,,,,,,,,,,,,
0,2.1261119842529297,1314,0,-1.0,0.0,11.0,,,,,,,,,,,,,,,,,,
0,2.126112937927246,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,2.1261138916015625,1408,127,0.0,32768.0,,,,,,,,,,,,,,,,,,,
0,2.1271328926086426,1076,6997,51.0,51.0,50.0,50.0,,,,,,,,,,,,,,,,,
0,2.127134084701538,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.1271350383758545,1176,4095,4095.0,197.0,50.0,5.0,,,,,,,,,,,,,,,,,
0,2.127135992050171,560,-1,0.0,82.0,0.0,,,,,,,,,,,,,,,,,,
0,2.1281559467315674,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
0,2.128156900405884,852,32761,0.0,125.0,10.0,,,,,,,,,,,,,,,,,,
0,2.129173994064331,14,74,1.0,15094.0,,,,,,,,,,,,,,,,,,,
0,2.1291749477386475,1505,511,2.0,3.0,1.0,0.0,32864.0,,,,,,,,,,,,,,,,
0,2.129175901412964,1694,2,127.0,127.0,0.0,169.0,1.0,,,,,,,,,,,,,,,,
0,2.1291770935058594,293,0,0.0,252.0,234.0,1.0,21.0,12.0,,,,,,,,,,,,,,,
0,2.130194902420044,1634,609,1.0,,,,,,,,,,,,,,,,,,,,
0,2.1301960945129395,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,2.1302011013031006,412,0,1.0,23.0,32871.0,626.0,,,,,,,,,,,,,,,,,
0,2.130202054977417,208,1,609.0,1.0,0.0,251.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.131195068359375,51,0,-5.0,0.0,3.0,1.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.131196975708008,628,0,0.0,15.0,0.0,0.0,1.0,-2.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,341.0,,,,,,
0,2.131197929382324,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,2.1311988830566406,167,0,0.0,0.0,0.0,499.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.132200002670288,458,-1,-1.0,404.0,,,,,,,,,,,,,,,,,,,
0,2.1322009563446045,1512,0,0.0,6.0,2.0,7.0,1.0,1.0,20.0,0.0,0.0,,,,,,,,,,,,
0,2.13509202003479,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.136073112487793,1644,1,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,
0,2.1360740661621094,1560,1,-1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
0,2.1371309757232666,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,2.138154983520508,961,1,0.0,241.0,238.0,162.0,,,,,,,,,,,,,,,,,
0,2.138155937194824,186,105,8251.0,0.0,1.0,0.0,0.0,323.0,0.0,,,,,,,,,,,,,,
0,2.1381568908691406,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,2.139132022857666,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,2.1391329765319824,14,74,1.0,15085.0,,,,,,,,,,,,,,,,,,,
0,2.139133930206299,293,0,0.0,252.0,234.0,1.0,20.0,13.0,,,,,,,,,,,,,,,
0,2.1391348838806152,852,32761,0.0,125.0,10.0,,,,,,,,,,,,,,,,,,
0,2.1401729583740234,1505,511,2.0,3.0,1.0,0.0,32863.0,,,,,,,,,,,,,,,,
0,2.14017391204834,208,2,609.0,1.0,0.0,250.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.1401751041412354,51,0,-6.0,0.0,3.0,2.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.1401760578155518,354,0,32864.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,2.140177011489868,167,0,0.0,0.0,0.0,499.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.1411728858947754,675,0,0.0,0.0,0.0,2.0,0.0,513.0,2.0,120.0,2.0,0.0,0.0,,,,,,,,,,
0,2.141174077987671,1277,1,1.0,71.0,1.0,591.0,47.0,1.0,27.0,148.0,2.0,,,,,,,,,,,,
0,2.1430490016937256,215,0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,2.145092010498047,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,2.146111011505127,526,2048,0.0,509.0,511.0,,,,,,,,,,,,,,,,,,
0,2.1461129188537598,1314,0,-2.0,1.0,10.0,,,,,,,,,,,,,,,,,,
0,2.1461141109466553,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,2.1461150646209717,1408,126,1.0,32768.0,,,,,,,,,,,,,,,,,,,
0,2.1471118927001953,1076,7189,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,
0,2.1471140384674072,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.1471149921417236,1176,4095,4095.0,196.0,50.0,6.0,,,,,,,,,,,,,,,,,
0,2.14711594581604,560,-2,0.0,82.0,1.0,,,,,,,,,,,,,,,,,,
0,2.148132085800171,778,0,1.0,37.0,0.0,0.0,1.0,263.0,0.0,1.0,,,,,,,,,,,,,
0,2.1481330394744873,452,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,2.1481339931488037,676,5,3.0,40.0,3.0,0.0,,,,,,,,,,,,,,,,,
0,2.14813494682312,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
0,2.149132013320923,852,32761,0.0,123.0,12.0,,,,,,,,,,,,,,,,,,
0,2.1491339206695557,14,74,1.0,15088.0,,,,,,,,,,,,,,,,,,,
0,2.149135112762451,1505,511,2.0,3.0,1.0,0.0,32862.0,,,,,,,,,,,,,,,,
0,2.1491360664367676,1694,2,127.0,127.0,0.0,169.0,1.0,,,,,,,,,,,,,,,,
0,2.1501529216766357,293,0,0.0,252.0,234.0,1.0,19.0,14.0,,,,,,,,,,,,,,,
0,2.1501541137695312,1634,609,1.0,,,,,,,,,,,,,,,,,,,,
0,2.1501550674438477,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,2.150156021118164,412,1,1.0,21.0,32871.0,626.0,,,,,,,,,,,,,,,,,
0,2.151134967803955,208,3,609.0,1.0,0.0,249.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.1511359214782715,51,0,-7.0,0.0,3.0,3.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.151137113571167,628,0,0.0,15.0,0.0,1.0,1.0,-3.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,341.0,,,,,,
0,2.1511380672454834,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,2.1511390209198,1788,0,0.0,0.0,15092.0,1.0,1.0,1764.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,2.1521389484405518,167,0,0.0,0.0,0.0,503.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.152139902114868,569,1000,0.0,0.0,532.0,0.0,,,,,,,,,,,,,,,,,
0,2.1521410942077637,813,0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,2.1550331115722656,622,0,320.0,0.0,2.0,0.0,666.0,1.0,0.0,10.0,0.0,,,,,,,,,,,,
0,2.1560521125793457,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.1570160388946533,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,2.158066987991333,208,4,609.0,1.0,0.0,248.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.159111976623535,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,2.1591129302978516,14,74,1.0,15088.0,,,,,,,,,,,,,,,,,,,
0,2.159113883972168,852,32761,0.0,122.0,13.0,,,,,,,,,,,,,,,,,,
0,2.1591150760650635,293,0,0.0,252.0,234.0,1.0,18.0,15.0,,,,,,,,,,,,,,,
0,2.160090923309326,1505,511,2.0,3.0,1.0,0.0,32862.0,,,,,,,,,,,,,,,,
0,2.160093069076538,51,0,-8.0,0.0,3.0,4.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.1600940227508545,738,0,3.0,1.0,0.0,-352.0,1.0,140.0,,,,,,,,,,,,,,,
0,2.160094976425171,837,1,0.0,4.0,-1.0,0.0,1.0,29.0,,,,,,,,,,,,,,,
0,2.1600959300994873,1072,0,52.0,1.0,7.0,1534.0,0.0,0.0,2.0,,,,,,,,,,,,,,
0,2.161112070083618,354,0,32865.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,2.1611130237579346,167,0,0.0,0.0,0.0,502.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.161113977432251,304,0,22.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
0,2.1611149311065674,1175,0,0.0,,,,,,,,,,,,,,,,,,,,
0,2.162384033203125,961,1,0.0,240.0,236.0,165.0,,,,,,,,,,,,,,,,,
0,2.1652801036834717,244,2,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
0,2.165281057357788,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,2.1662991046905518,526,2048,0.0,509.0,511.0,,,,,,,,,,,,,,,,,,
0,2.166300058364868,1314,0,-3.0,2.0,10.0,,,,,,,,,,,,,,,,,,
0,2.1663010120391846,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,2.1672990322113037,1408,125,2.0,32768.0,,,,,,,,,,,,,,,,,,,
0,2.16729998588562,1076,7509,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,
0,2.167304039001465,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.1673059463500977,1176,4095,4095.0,195.0,50.0,7.0,,,,,,,,,,,,,,,,,
0,2.1683199405670166,560,-3,0.0,82.0,2.0,,,,,,,,,,,,,,,,,,
0,2.1683220863342285,1255,18,137.0,,,,,,,,,,,,,,,,,,,,
0,2.168323040008545,852,32761,0.0,122.0,13.0,,,,,,,,,,,,,,,,,,
0,2.169326066970825,14,74,1.0,15091.0,,,,,,,,,,,,,,,,,,,
0,2.1693270206451416,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
0,2.169327974319458,1694,2,127.0,127.0,0.0,169.0,1.0,,,,,,,,,,,,,,,,
0,2.1693289279937744,293,0,0.0,252.0,234.0,1.0,33.0,0.0,,,,,,,,,,,,,,,
0,2.170344114303589,1505,511,2.0,3.0,1.0,0.0,32863.0,,,,,,,,,,,,,,,,
0,2.1703450679779053,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,2.1703460216522217,1634,609,1.0,,,,,,,,,,,,,,,,,,,,
0,2.170346975326538,1668,10,218.0,512.0,1.0,496.0,15.0,,,,,,,,,,,,,,,,
0,2.171363115310669,1590,82,0.0,482.0,3.0,0.0,,,,,,,,,,,,,,,,,
0,2.1713650226593018,727,96,3.0,3.0,,,,,,,,,,,,,,,,,,,
0,2.171365976333618,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,2.1713669300079346,412,2,1.0,19.0,32871.0,626.0,,,,,,,,,,,,,,,,,
0,2.1723620891571045,208,5,609.0,1.0,0.0,247.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.172363042831421,51,0,-9.0,0.0,3.0,5.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.1723639965057373,628,0,0.0,15.0,0.0,2.0,1.0,-4.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,341.0,,,,,,
0,2.1723649501800537,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,2.1733829975128174,167,0,0.0,0.0,0.0,500.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.17338490486145,722,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
0,2.173387050628662,996,77,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,2.1743829250335693,1628,0,285.0,39.0,117.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
0,2.174384117126465,1399,1,163.0,,,,,,,,,,,,,,,,,,,,
0,2.1743850708007812,631,-16,13.0,1.0,1.0,58.0,,,,,,,,,,,,,,,,,
0,2.1753780841827393,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.1771299839019775,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,2.1781539916992188,186,105,8251.0,0.0,1.0,0.0,0.0,323.0,0.0,,,,,,,,,,,,,,
0,2.178154945373535,208,6,609.0,1.0,0.0,246.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.1781558990478516,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,2.1791739463806152,852,32760,0.0,121.0,15.0,,,,,,,,,,,,,,,,,,
0,2.1791749000549316,14,74,1.0,15081.0,,,,,,,,,,,,,,,,,,,
0,2.179176092147827,293,0,0.0,252.0,234.0,1.0,32.0,1.0,,,,,,,,,,,,,,,
0,2.1791770458221436,1505,511,2.0,3.0,1.0,0.0,32863.0,,,,,,,,,,,,,,,,
0,2.1801741123199463,51,0,-10.0,0.0,3.0,6.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.180176019668579,354,0,32865.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,2.1801769733428955,167,0,0.0,0.0,0.0,498.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.180177927017212,930,1,7.0,1.0,0.0,14.0,-16.0,,,,,,,,,,,,,,,,
0,2.182384967803955,705,0,-98.0,-1.0,-106.0,1.0,1.0,81.0,167.0,,,,,,,,,,,,,,
0,2.185062885284424,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,2.1860780715942383,526,2048,0.0,510.0,511.0,,,,,,,,,,,,,,,,,,
0,2.1860790252685547,1314,0,-4.0,3.0,9.0,,,,,,,,,,,,,,,,,,
0,2.186079978942871,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,2.1860809326171875,1408,124,3.0,32768.0,,,,,,,,,,,,,,,,,,,
0,2.1870789527893066,692,4,16647.0,0.0,0.0,93.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,
0,2.187079906463623,1076,7765,51.0,52.0,51.0,51.0,,,,,,,,,,,,,,,,,
0,2.1870810985565186,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.187082052230835,1176,4095,4095.0,194.0,50.0,8.0,,,,,,,,,,,,,,,,,
0,2.188101053237915,1459,0,0.0,0.0,0.0,-12.0,,,,,,,,,,,,,,,,,
0,2.188102960586548,1124,0,0.0,19.0,1.0,1.0,11.0,,,,,,,,,,,,,,,,
0,2.1881039142608643,961,1,0.0,238.0,236.0,167.0,,,,,,,,,,,,,,,,,
0,2.1881051063537598,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
0,2.1891419887542725,852,32760,0.0,121.0,15.0,,,,,,,,,,,,,,,,,,
0,2.189142942428589,14,74,1.0,15088.0,,,,,,,,,,,,,,,,,,,
0,2.1891438961029053,1505,511,2.0,3.0,1.0,0.0,32863.0,,,,,,,,,,,,,,,,
0,2.189145088195801,1694,2,127.0,127.0,0.0,169.0,1.0,,,,,,,,,,,,,,,,
0,2.190169095993042,293,0,0.0,252.0,234.0,1.0,31.0,2.0,,,,,,,,,,,,,,,
0,2.190171003341675,1634,608,1.0,,,,,,,,,,,,,,,,,,,,
0,2.190171957015991,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,2.1901729106903076,412,3,1.0,17.0,32871.0,626.0,,,,,,,,,,,,,,,,,
0,2.190174102783203,208,7,608.0,1.0,0.0,245.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.191225051879883,51,0,-11.0,0.0,3.0,7.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.1912269592285156,628,0,0.0,15.0,0.0,3.0,1.0,-5.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,341.0,,,,,,
0,2.191227912902832,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,2.1912291049957275,167,0,0.0,0.0,0.0,499.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.1922149658203125,1031,1,0.0,0.0,0.0,5.0,32.0,355.0,0.0,0.0,1.0,0.0,114.0,1.0,,,,,,,,,
0,2.192215919494629,1277,1,1.0,65.0,1.0,591.0,43.0,1.0,25.0,148.0,2.0,,,,,,,,,,,,
0,2.1922171115875244,560,-4,0.0,82.0,3.0,,,,,,,,,,,,,,,,,,
0,2.195091962814331,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.1970510482788086,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,2.198093891143799,813,0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,2.1980950832366943,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,2.1991119384765625,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,2.199112892150879,14,74,1.0,15088.0,,,,,,,,,,,,,,,,,,,
0,2.1991140842437744,852,32760,0.0,135.0,1.0,,,,,,,,,,,,,,,,,,
0,2.199115037918091,293,0,0.0,252.0,234.0,1.0,30.0,3.0,,,,,,,,,,,,,,,
0,2.1991159915924072,1505,511,2.0,3.0,1.0,0.0,32862.0,,,,,,,,,,,,,,,,
0,2.2001121044158936,208,8,608.0,1.0,0.0,244.0,0.0,0.0,,,,,,,,,,,,,,,
0,2.20011305809021,51,0,-12.0,0.0,3.0,8.0,0.0,125.0,,,,,,,,,,,,,,,
0,2.2001140117645264,354,0,32866.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,2.2001149654388428,167,0,0.0,0.0,0.0,501.0,1.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,2.2017340660095215,248,1,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
0,2.205130100250244,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,2.2061550617218018,526,2048,0.0,510.0,511.0,,,,,,,,,,,,,,,,,,
0,2.206156015396118,1314,0,-5.0,4.0,9.0,,,,,,,,,,,,,,,,,,
0,2.2061569690704346,870,511,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,
0,2.206157922744751,1408,123,4.0,32768.0,,,,,,,,,,,,,,,,,,,
0,2.2071690559387207,1076,8021,51.0,52.0,51.0,51.0,,,,,,,,,,,,,,,,,
0,2.207170009613037,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,2.2071709632873535,1176,4095,4095.0,191.0,52.0,9.0,,,,,,,,,,,,,,,,,
0,2.20717191696167,560,-5,0.0,82.0,4.0,,,,,,,,,,,,,,,,,,
0,2.2081398963928223,339,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
0,2.208142042160034,852,32760,0.0,134.0,2.0,,,,,,,,,,,,,,,,,,
