Label,Time,ID,Signal1_of_ID,Signal2_of_ID,Signal3_of_ID,Signal4_of_ID
0,63038246.68,id7,0.055889786,0,,
0,63038246.78,id5,0.164401965,0.999368941,,
0,63038250.66,id8,0.214404903,,,
0,63038253.83,id6,1,0.333333333,,
0,63038255.41,id10,0.256476958,0.444444444,0.999195502,0.142916576
0,63038256.06,id9,0.255700326,,,
0,63038257.42,id4,0.1176,,,
0,63038258.24,id1,0.307588703,0,,
0,63038260.96,id2,0.000422221,0.311088545,0.209611758,
0,63038261.14,id3,0,0.999577779,,
0,63038261.68,id7,0.055889786,0.25,,
0,63038261.78,id5,0.163122271,0.999368941,,
0,63038265.66,id8,0.214404903,,,
0,63038273.24,id1,0.307328436,0.25,,
0,63038276.14,id3,0.2,0.999577779,,
0,63038276.68,id7,0.055889786,0.5,,
0,63038276.78,id5,0.161468564,0.999368941,,
0,63038280.66,id8,0.214404903,,,
0,63038283.83,id6,1,0.444444444,,
0,63038286.06,id9,0.255700326,,,
0,63038288.24,id1,0.307118288,0.5,,
0,63038290.96,id2,0.000422221,0.310573163,0.209611758,
0,63038291.14,id3,0.4,0.999577779,,
0,63038291.68,id7,0.055889786,0.75,,
0,63038291.78,id5,0.159408932,0.999368941,,
0,63038295.66,id8,0.214404903,,,
0,63038300.41,id10,0.256476958,0.555555556,0.999195502,0.142567282
0,63038302.42,id4,0.1116,,,
0,63038303.24,id1,0.306817997,0.75,,
0,63038306.14,id3,0.6,0.999577779,,
0,63038306.68,id7,0.055889786,1,,
0,63038306.78,id5,0.157335635,0.999368941,,
0,63038310.66,id8,0.214404903,,,
0,63038313.83,id6,1,0.555555556,,
0,63038316.06,id9,0.255700326,,,
0,63038318.24,id1,0.306457632,1,,
0,63038320.96,id2,0.000422221,0.309784862,0.209611758,
0,63038321.14,id3,0.8,0.999577779,,
0,63038321.68,id7,0.055889786,0,,
0,63038321.78,id5,0.155955284,0.999368941,,
0,63038326.38,id8,0.214404903,,,
0,63038333.24,id1,0.306037267,0,,
0,63038336.14,id3,1,0.999577779,,
0,63038336.68,id7,0.055889786,0.25,,
0,63038336.78,id5,0.154689722,0.999368941,,
0,63038341.38,id8,0.214404903,,,
0,63038343.83,id6,1,0.666666667,,
0,63038345.41,id10,0.256476958,0.777777778,0.999195502,0.141995671
0,63038346.06,id9,0.255700326,,,
0,63038347.42,id4,0.10608,,,
0,63038348.24,id1,0.305556758,0.25,,
0,63038350.96,id2,0.000422221,0.308753918,0.209611758,
0,63038351.14,id3,0,0.999577779,,
0,63038351.68,id7,0.055889786,0.5,,
0,63038351.78,id5,0.153474746,0.999368941,,
0,63038356.38,id8,0.214404903,,,
0,63038363.24,id1,0.305016247,0.5,,
0,63038366.14,id3,0.2,0.999577779,,
0,63038366.68,id7,0.055889786,0.75,,
0,63038366.78,id5,0.150832912,0.999368941,,
0,63038371.38,id8,0.214404903,,,
0,63038373.83,id6,1,0.777777778,,
0,63038376.06,id9,0.255700326,,,
0,63038378.24,id1,0.304415663,0.75,,
0,63038380.96,id2,0.000422221,0.307480384,0.209611758,
0,63038381.14,id3,0.4,0.999577779,,
0,63038381.68,id7,0.055889786,1,,
0,63038381.78,id5,0.148498592,0.999368941,,
0,63038386.38,id8,0.214404903,,,
0,63038390.41,id10,0.256476958,0.888888889,0.999195502,0.141179094
0,63038392.42,id4,0.09888,,,
0,63038393.24,id1,0.303755008,1,,
0,63038396.14,id3,0.6,0.999577779,,
0,63038396.68,id7,0.055889786,0,,
0,63038396.78,id5,0.14634561,0.999368941,,
0,63038401.38,id8,0.214404903,,,
0,63038403.83,id6,1,0.888888889,,
0,63038406.06,id9,0.255700326,,,
0,63038408.24,id1,0.303044374,0,,
0,63038410.96,id2,0.000422221,0.305944064,0.209611758,
0,63038411.14,id3,0.8,0.999577779,,
0,63038411.68,id7,0.055889786,0.25,,
0,63038411.78,id5,0.144298312,0.999368941,,
0,63038416.38,id8,0.214404903,,,
0,63038423.24,id1,0.302233573,0.25,,
0,63038426.14,id3,1,0.999577779,,
0,63038426.68,id7,0.055889786,0.5,,
0,63038426.78,id5,0.141528488,0.999368941,,
0,63038431.38,id8,0.214404903,,,
0,63038433.83,id6,1,1,,
0,63038435.41,id10,0.256625584,0,0.999195502,0.140215832
0,63038436.06,id9,0.255848386,,,
0,63038437.42,id4,0.09088,,,
0,63038438.24,id1,0.301352745,0.5,,
0,63038440.96,id2,0.000422221,0.30414486,0.209611758,
0,63038441.14,id3,0,0.999577779,,
0,63038441.68,id7,0.055889786,0.75,,
0,63038441.78,id5,0.138754103,0.999368941,,
0,63038446.38,id8,0.214404903,,,
0,63038453.24,id1,0.30045187,0.75,,
0,63038456.14,id3,0.2,0.999577779,,
0,63038456.68,id7,0.055889786,1,,
0,63038456.78,id5,0.135979717,0.999368941,,
0,63038461.38,id8,0.214404903,,,
0,63038463.83,id6,1,0,,
0,63038466.06,id9,0.255996447,,,
0,63038468.24,id1,0.299550996,1,,
0,63038470.96,id2,0.000422221,0.302305086,0.209611758,
0,63038471.14,id3,0.4,0.999577779,,
0,63038471.68,id7,0.055889786,0,,
0,63038471.78,id5,0.133329244,0.999368941,,
0,63038476.38,id8,0.214404903,,,
0,63038480.41,id10,0.256774209,0.111111111,0.999195502,0.139107355
0,63038482.42,id4,0.08144,,,
0,63038483.24,id1,0.298630073,0,,
0,63038486.14,id3,0.6,0.999577779,,
0,63038486.68,id7,0.055889786,0.25,,
0,63038486.78,id5,0.130690156,0.999368941,,
0,63038491.38,id8,0.214404903,,,
0,63038493.83,id6,1,0.111111111,,
0,63038496.06,id9,0.256144507,,,
0,63038498.24,id1,0.297759199,0.25,,
0,63038500.96,id2,0.000422221,0.300606746,0.209611758,
0,63038501.14,id3,0.8,0.999577779,,
0,63038501.68,id7,0.055889786,0.5,,
0,63038501.78,id5,0.128064734,0.999368941,,
0,63038506.38,id8,0.214234198,,,
0,63038513.24,id1,0.296948397,0.5,,
0,63038516.14,id3,1,0.999577779,,
0,63038516.68,id7,0.055845595,0.75,,
0,63038516.78,id5,0.125448417,0.999368941,,
0,63038521.38,id8,0.214063494,,,
0,63038523.83,id6,1,0.222222222,,
0,63038525.41,id10,0.25707146,0.333333333,0.999195502,0.13824682
0,63038526.06,id9,0.256292567,,,
0,63038527.42,id4,0.07232,,,
0,63038528.24,id1,0.296177621,0.75,,
0,63038530.96,id2,0.000422221,0.299140827,0.209275902,
0,63038531.14,id3,0,0.999577779,,
0,63038531.68,id7,0.055801405,1,,
0,63038531.78,id5,0.1230453,0.999368941,,
0,63038536.38,id8,0.213892789,,,
0,63038543.24,id1,0.295496917,1,,
0,63038546.14,id3,0.2,0.999577779,,
0,63038546.68,id7,0.055757214,0,,
0,63038546.78,id5,0.12075927,0.999368941,,
0,63038551.38,id8,0.213722084,,,
0,63038553.83,id6,1,0.333333333,,
0,63038556.06,id9,0.256440628,,,
0,63038558.24,id1,0.294766165,0,,
0,63038560.96,id2,0.000422221,0.297604131,0.208940052,
0,63038561.14,id3,0.4,0.999577779,,
0,63038561.68,id7,0.055713024,0.25,,
0,63038561.78,id5,0.118459589,0.999368941,,
0,63038566.38,id8,0.213722084,,,
0,63038570.41,id10,0.257220086,0.444444444,0.999195502,0.137374225
0,63038572.42,id4,0.06424,,,
0,63038573.24,id1,0.293975412,0.25,,
0,63038576.14,id3,0.6,0.999577779,,
0,63038576.68,id7,0.055713024,0.5,,
0,63038576.78,id5,0.116150786,0.999368941,,
0,63038581.38,id8,0.213722084,,,
0,63038583.83,id6,1,0.444444444,,
0,63038586.06,id9,0.258957655,,,
0,63038588.24,id1,0.293144562,0.5,,
0,63038590.96,id2,0.000422221,0.295895478,0.208940052,
0,63038591.14,id3,0.8,0.999577779,,
0,63038591.68,id7,0.055713024,0.75,,
0,63038591.78,id5,0.113835158,0.999368941,,
0,63038596.38,id8,0.213722084,,,
0,63038603.24,id1,0.292283712,0.75,,
0,63038606.14,id3,1,0.999577779,,
0,63038606.68,id7,0.055713024,1,,
0,63038606.78,id5,0.11151725,0.999368941,,
0,63038611.38,id8,0.213722084,,,
0,63038613.83,id6,1,0.555555556,,
0,63038615.41,id10,0.262421982,0.666666667,0.999195502,0.140604445
0,63038616.06,id9,0.261622742,,,
0,63038617.42,id4,0.05632,,,
0,63038618.24,id1,0.291412838,1,,
0,63038620.96,id2,0.000422221,0.294136204,0.208940052,
0,63038621.14,id3,0,0.999577779,,
0,63038621.68,id7,0.055713024,0,,
0,63038621.78,id5,0.109135106,0.999368941,,
0,63038626.38,id8,0.213892789,,,
0,63038633.24,id1,0.290541964,0,,
0,63038636.14,id3,0.2,0.999577779,,
0,63038636.68,id7,0.055757214,0.25,,
0,63038636.78,id5,0.10694567,0.999368941,,
0,63038641.38,id8,0.214234198,,,
0,63038643.83,id6,1,0.666666667,,
0,63038646.06,id9,0.266360675,,,
0,63038648.24,id1,0.28967109,0.25,,
0,63038650.96,id2,0.000422221,0.292376858,0.209443829,
0,63038651.14,id3,0.4,0.999577779,,
0,63038651.68,id7,0.055845595,0.5,,
0,63038651.78,id5,0.104756234,0.999368941,,
0,63038656.38,id8,0.214575607,,,
0,63038660.41,id10,0.267178001,0.777777778,0.999195502,0.143435558
0,63038662.42,id4,0.04864,,,
0,63038663.24,id1,0.288800216,0.5,,
0,63038666.14,id3,0.6,0.999577779,,
0,63038666.68,id7,0.055933976,0.75,,
0,63038666.78,id5,0.102777733,0.999368941,,
0,63038671.38,id8,0.214746312,,,
0,63038673.83,id6,1,0.777777778,,
0,63038676.06,id9,0.270062185,,,
0,63038678.24,id1,0.288009463,0.75,,
0,63038680.96,id2,0.000422221,0.29079949,0.209947621,
0,63038681.14,id3,0.8,0.999577779,,
0,63038681.68,id7,0.055978167,1,,
0,63038681.78,id5,0.101124957,0.999368941,,
0,63038686.38,id8,0.214917016,,,
0,63038693.24,id1,0.287238686,1,,
0,63038696.14,id3,1,0.999577779,,
0,63038696.68,id7,0.056022357,0,,
0,63038696.78,id5,0.099476742,0.999368941,,
0,63038701.38,id8,0.215087721,,,
0,63038703.83,id6,1,0.888888889,,
0,63038705.41,id10,0.274757907,1,0.999195502,0.148786818
0,63038706.06,id9,0.273911756,,,
0,63038707.42,id4,0.04272,,,
0,63038708.24,id1,0.286487957,0,,
0,63038710.96,id2,0.000422221,0.289333308,0.210283491,
0,63038711.14,id3,0,0.999577779,,
0,63038711.68,id7,0.056066548,0.25,,
0,63038711.78,id5,0.098161092,0.999368941,,
0,63038716.38,id8,0.215258425,,,
0,63038723.24,id1,0.285787276,0.25,,
0,63038726.14,id3,0.2,0.999577779,,
0,63038726.68,id7,0.056110738,0.5,,
0,63038726.78,id5,0.096992125,0.999368941,,
0,63038731.38,id8,0.215258425,,,
0,63038733.83,id6,1,1,,
0,63038736.06,id9,0.277613266,,,
0,63038738.24,id1,0.285166645,0.5,,
0,63038740.96,id2,0.000422221,0.288099627,0.210451428,
0,63038741.14,id3,0.4,0.999758731,,
0,63038741.68,id7,0.055940874,0.75,,
0,63038741.78,id5,0.095827719,0.999368941,,
0,63038746.38,id8,0.21542913,,,
0,63038750.41,id10,0.278473547,0,0.999195502,0.151052656
0,63038752.42,id4,0.03872,,,
0,63038753.24,id1,0.284566062,0.75,,
0,63038756.14,id3,0.6,0.999758731,,
0,63038756.68,id7,0.055985061,1,,
0,63038756.78,id5,0.094647382,0.999368941,,
0,63038761.38,id8,0.21542913,,,
0,63038763.83,id6,1,0,,
0,63038766.06,id9,0.281610897,,,
0,63038768.24,id1,0.283895453,1,,
0,63038770.96,id2,0.000241269,0.286704171,0.210619367,
0,63038771.14,id3,0.8,0.999879365,,
0,63038771.68,id7,0.055871817,0,,
0,63038771.78,id5,0.09352216,0.999368941,,
0,63038776.38,id8,0.21542913,,,
0,63038783.24,id1,0.283184749,0,,
0,63038786.14,id3,1,0.999879365,,
0,63038786.68,id7,0.055871817,0.25,,
0,63038786.78,id5,0.092403779,0.999368941,,
0,63038791.38,id8,0.21542913,,,
0,63038793.83,id6,1,0.111111111,,
0,63038795.41,id10,0.285607575,0.222222222,0.999195502,0.156140938
0,63038796.06,id9,0.284720166,,,
0,63038797.42,id4,0.03504,,,
0,63038798.24,id1,0.282504116,0.25,,
0,63038800.96,id2,0.000120635,0.285308671,0.210619367,
0,63038801.14,id3,0,0.999939683,,
0,63038801.68,id7,0.055815194,0.5,,
0,63038801.78,id5,0.091280838,0.999368941,,
0,63038806.38,id8,0.21542913,,,
0,63038813.24,id1,0.281803435,0.5,,
0,63038816.14,id3,0.2,0.999939683,,
0,63038816.68,id7,0.055815194,0.75,,
0,63038816.78,id5,0.090169282,0.999368941,,
0,63038821.38,id8,0.21542913,,,
0,63038823.83,id6,1,0.222222222,,
0,63038826.06,id9,0.287829434,,,
0,63038828.24,id1,0.281152804,0.75,,
0,63038830.96,id2,6.03E-05,0.284044568,0.210619367,
0,63038831.14,id3,0.4,0.999939683,,
0,63038831.68,id7,0.055815194,1,,
0,63038831.78,id5,0.089583,0.999368941,,
0,63038836.38,id8,0.21542913,,,
0,63038840.41,id10,0.288728713,0.333333333,0.999195502,0.15789128
0,63038842.42,id4,0.03208,,,
0,63038843.24,id1,0.28055222,1,,
0,63038846.14,id3,0.6,0.999939683,,
0,63038846.68,id7,0.055815194,0,,
0,63038846.78,id5,0.089003543,0.999368941,,
0,63038851.38,id8,0.21542913,,,
0,63038853.83,id6,1,0.333333333,,
0,63038856.06,id9,0.290790643,,,
0,63038858.24,id1,0.279981638,0,,
0,63038860.96,id2,6.03E-05,0.282830923,0.210619367,
0,63038861.14,id3,0.8,1,,
0,63038861.68,id7,0.055758572,0.25,,
0,63038861.78,id5,0.087896532,0.999368941,,
0,63038866.38,id8,0.21542913,,,
0,63038873.24,id1,0.279350983,0.25,,
0,63038876.14,id3,1,1,,
0,63038876.68,id7,0.055758572,0.5,,
0,63038876.78,id5,0.08651891,0.999368941,,
0,63038881.38,id8,0.21542913,,,
0,63038883.83,id6,1,0.444444444,,
0,63038885.41,id10,0.294822362,0.555555556,0.999195502,0.162178277
0,63038886.06,id9,0.293899911,,,
0,63038887.42,id4,0.0288,,,
0,63038888.24,id1,0.278660256,0.5,,
0,63038890.96,id2,0,0.281445359,0.210619367,
0,63038891.14,id3,0,1,,
0,63038891.68,id7,0.055758572,0.75,,
0,63038891.78,id5,0.084886642,0.999368941,,
0,63038896.38,id8,0.21542913,,,
0,63038903.24,id1,0.277979623,0.75,,
0,63038906.14,id3,0.2,1,,
0,63038906.68,id7,0.055758572,1,,
0,63038906.78,id5,0.083258933,0.999368941,,
0,63038911.38,id8,0.21542913,,,
0,63038913.83,id6,1,0.555555556,,
0,63038916.06,id9,0.29700918,,,
0,63038918.24,id1,0.277319038,1,,
0,63038920.96,id2,0,0.280252044,0.210619367,
0,63038921.14,id3,0.4,1,,
0,63038921.68,id7,0.055758572,0,,
0,63038921.78,id5,0.081663102,0.999368941,,
0,63038926.38,id8,0.21542913,,,
0,63038930.41,id10,0.2979435,0.666666667,0.999195502,0.163969506
0,63038932.42,id4,0.02328,,,
0,63038933.24,id1,0.276798575,0,,
0,63038936.14,id3,0.6,1,,
0,63038936.68,id7,0.055758572,0.25,,
0,63038936.78,id5,0.080087746,0.999368941,,
0,63038941.38,id8,0.21542913,,,
0,63038943.83,id6,1,0.666666667,,
0,63038946.06,id9,0.299970388,,,
0,63038948.24,id1,0.276368115,0.25,,
0,63038950.96,id2,0,0.279321534,0.210619367,
0,63038951.14,id3,0.8,1,,
0,63038951.68,id7,0.055758572,0.5,,
0,63038951.78,id5,0.07849874,0.999368941,,
0,63038956.38,id8,0.21542913,,,
0,63038963.24,id1,0.275877652,0.5,,
0,63038966.14,id3,1,1,,
0,63038966.68,id7,0.055758572,0.75,,
0,63038966.78,id5,0.07692112,0.999368941,,
0,63038971.38,id8,0.21542913,,,
0,63038973.83,id6,1,0.777777778,,
0,63038975.41,id10,0.303888524,0.888888889,0.999195502,0.168371516
0,63038976.06,id9,0.302931596,,,
0,63038977.42,id4,0.01776,,,
0,63038978.24,id1,0.275437239,0.75,,
0,63038980.96,id2,0,0.278350634,0.210619367,
0,63038981.14,id3,0,1,,
0,63038981.68,id7,0.055758572,1,,
0,63038981.78,id5,0.075196817,0.999368941,,
0,63038986.38,id8,0.21542913,,,
0,63038993.24,id1,0.274916776,1,,
0,63038996.14,id3,0.2,1,,
0,63038996.68,id7,0.055758572,0,,
0,63038996.78,id5,0.073350867,0.999368941,,
0,63039001.38,id8,0.21542913,,,
0,63039003.83,id6,1,0.888888889,,
0,63039006.06,id9,0.305744744,,,
0,63039008.24,id1,0.274426313,0,,
0,63039010.96,id2,0,0.27733927,0.210619367,
0,63039011.14,id3,0.4,1,,
0,63039011.68,id7,0.055758572,0.25,,
0,63039011.78,id5,0.071500372,0.999368941,,
0,63039016.38,id8,0.21542913,,,
0,63039020.41,id10,0.30671241,1,0.999195502,0.170066031
0,63039022.42,id4,0.01144,,,
0,63039023.24,id1,0.273915874,0.25,,
0,63039026.14,id3,0.6,1,,
0,63039026.68,id7,0.055758572,0.5,,
0,63039026.78,id5,0.069906806,0.999368941,,
0,63039031.38,id8,0.21542913,,,
0,63039033.83,id6,1,1,,
0,63039036.06,id9,0.30796565,,,
0,63039038.24,id1,0.273405364,0.5,,
0,63039040.96,id2,0,0.27634807,0.210619367,
0,63039041.14,id3,0.8,1,,
0,63039041.68,id7,0.055758572,0.75,,
0,63039041.78,id5,0.068707776,0.999368941,,
0,63039046.38,id8,0.21542913,,,
0,63039053.24,id1,0.27293495,0.75,,
0,63039056.14,id3,1,1,,
0,63039056.68,id7,0.055758572,1,,
0,63039056.78,id5,0.067903269,0.999368941,,
0,63039061.38,id8,0.21542913,,,
0,63039063.83,id6,1,0,,
0,63039065.41,id10,0.311617055,0.111111111,0.999195502,0.173567068
0,63039066.06,id9,0.310630737,,,
0,63039067.42,id4,0.00736,,,
0,63039068.24,id1,0.27250456,1,,
0,63039070.96,id2,0,0.275549017,0.210619367,
0,63039071.14,id3,0,1,,
0,63039071.68,id7,0.055758572,0,,
0,63039071.78,id5,0.066472331,0.999368941,,
0,63039076.38,id8,0.21542913,,,
0,63039083.24,id1,0.272144196,0,,
0,63039086.14,id3,0.2,1,,
0,63039086.68,id7,0.055758572,0.25,,
0,63039086.78,id5,0.065059621,0.999368941,,
0,63039091.38,id8,0.21542913,,,
0,63039093.83,id6,1,0.111111111,,
0,63039096.06,id9,0.313295825,,,
0,63039098.24,id1,0.271863952,0.25,,
0,63039100.96,id2,0,0.275043271,0.210619367,
0,63039101.14,id3,0.4,1,,
0,63039101.68,id7,0.055758572,0.5,,
0,63039101.78,id5,0.063724797,0.999368941,,
0,63039106.38,id8,0.21542913,,,
0,63039110.41,id10,0.314292316,0.222222222,0.999195502,0.175435463
0,63039112.42,id4,0.0024,,,
0,63039113.24,id1,0.27164371,0.5,,
0,63039116.14,id3,0.6,1,,
0,63039116.68,id7,0.055758572,0.75,,
0,63039116.78,id5,0.063559887,0.999368941,,
0,63039121.38,id8,0.21542913,,,
0,63039123.83,id6,1,0.222222222,,
0,63039126.06,id9,0.315664791,,,
0,63039128.24,id1,0.27148354,0.75,,
0,63039130.96,id2,0,0.274770138,0.210619367,
0,63039131.14,id3,0.8,1,,
0,63039131.68,id7,0.055758572,1,,
0,63039131.78,id5,0.063085183,0.999368941,,
0,63039136.38,id8,0.21542913,,,
0,63039143.24,id1,0.271373419,1,,
0,63039146.14,id3,1,1,,
0,63039146.68,id7,0.055758572,0,,
0,63039146.78,id5,0.062422316,0.999368941,,
0,63039151.38,id8,0.21542913,,,
0,63039153.83,id6,1,0.333333333,,
0,63039155.41,id10,0.318751084,0.444444444,0.999195502,0.179036348
0,63039156.06,id9,0.317737637,,,
0,63039157.42,id4,0.00088,,,
0,63039158.24,id1,0.271283275,0,,
0,63039160.96,id2,0,0.274557707,0.210619367,
0,63039161.14,id3,0,1,,
0,63039161.68,id7,0.055758572,0.25,,
0,63039161.78,id5,0.061688403,0.999368941,,
0,63039166.38,id8,0.21542913,,,
0,63039173.24,id1,0.271163201,0.25,,
0,63039176.14,id3,0.2,1,,
0,63039176.68,id7,0.055758572,0.5,,
0,63039176.78,id5,0.061679298,0.999368941,,
0,63039181.38,id8,0.21542913,,,
0,63039183.83,id6,1,0.444444444,,
0,63039186.06,id9,0.319958543,,,
0,63039188.24,id1,0.271123176,0.5,,
0,63039190.96,id2,0,0.274466686,0.210619367,
0,63039191.14,id3,0.4,1,,
0,63039191.68,id7,0.055758572,0.75,,
0,63039191.78,id5,0.061667912,0.999368941,,
0,63039196.38,id8,0.21542913,,,
0,63039200.41,id10,0.320980467,0.555555556,0.999195502,0.180823226
0,63039202.42,id4,0,,,
0,63039203.24,id1,0.271073128,0.75,,
0,63039206.14,id3,0.6,1,,
0,63039206.68,id7,0.055758572,1,,
0,63039206.78,id5,0.061654246,0.999368941,,
0,63039211.38,id8,0.21542913,,,
0,63039213.83,id6,1,0.555555556,,
0,63039216.06,id9,0.322179449,,,
0,63039218.24,id1,0.271013055,1,,
0,63039220.96,id2,0,0.274355405,0.210619367,
0,63039221.14,id3,0.8,1,,
0,63039221.68,id7,0.055758572,0,,
0,63039221.78,id5,0.06164286,0.999368941,,
0,63039226.38,id8,0.21542913,,,
0,63039233.24,id1,0.270963006,0,,
0,63039236.14,id3,1,1,,
0,63039236.68,id7,0.055758572,0.25,,
0,63039236.78,id5,0.061622369,0.999368941,,
0,63039241.38,id8,0.21542913,,,
0,63039243.83,id6,1,0.666666667,,
0,63039245.41,id10,0.32529061,0.777777778,0.999195502,0.18437126
0,63039246.06,id9,0.324252295,,,
0,63039247.42,id4,0,,,
0,63039248.24,id1,0.270872933,0.25,,
0,63039250.96,id2,0,0.274163232,0.210619367,
0,63039251.14,id3,0,1,,
0,63039251.68,id7,0.055758572,0.5,,
0,63039251.78,id5,0.061599597,0.999368941,,
0,63039256.38,id8,0.21542913,,,
0,63039263.24,id1,0.270772836,0.5,,
0,63039266.14,id3,0.2,1,,
0,63039266.68,id7,0.055758572,0.75,,
0,63039266.78,id5,0.061581386,0.999368941,,
0,63039271.38,id8,0.21542913,,,
0,63039273.83,id6,1,0.777777778,,
0,63039276.06,id9,0.325880959,,,
0,63039278.24,id1,0.270692786,0.75,,
0,63039280.96,id2,0,0.273971058,0.210619367,
0,63039281.14,id3,0.4,0.999939683,,
0,63039281.68,id7,0.055815194,1,,
0,63039281.78,id5,0.061556334,0.999368941,,
0,63039286.38,id8,0.21542913,,,
0,63039290.41,id10,0.326925491,0.888888889,0.999195502,0.185619928
0,63039292.42,id4,0,,,
0,63039293.24,id1,0.270582665,1,,
0,63039296.14,id3,0.6,0.999939683,,
0,63039296.68,id7,0.055815194,0,,
0,63039296.78,id5,0.061531282,0.999368941,,
0,63039301.38,id8,0.21542913,,,
0,63039303.83,id6,1,0.888888889,,
0,63039306.06,id9,0.328397986,,,
0,63039308.24,id1,0.270472544,0,,
0,63039310.96,id2,6.03E-05,0.273748494,0.210619367,
0,63039311.14,id3,0.8,0.999879365,,
0,63039311.68,id7,0.055871817,0.25,,
0,63039311.78,id5,0.06150623,0.999368941,,
0,63039316.38,id8,0.215258425,,,
0,63039323.24,id1,0.270362423,0.25,,
0,63039326.14,id3,1,0.999879365,,
0,63039326.68,id7,0.055827632,0.5,,
0,63039326.78,id5,0.061485739,0.999368941,,
0,63039331.38,id8,0.215087721,,,
0,63039333.83,id6,1,1,,
0,63039335.41,id10,0.332573264,0,0.999195502,0.190247325
0,63039336.06,id9,0.331507255,,,
0,63039337.42,id4,0,,,
0,63039338.24,id1,0.27027235,0.5,,
0,63039340.96,id2,0.000120635,0.273556318,0.210283491,
0,63039341.14,id3,0,0.999577779,,
0,63039341.68,id7,0.056066548,0.75,,
0,63039341.78,id5,0.061462967,0.999368941,,
0,63039346.38,id8,0.214917016,,,
0,63039353.24,id1,0.270172253,0.75,,
0,63039356.14,id3,0.2,0.999577779,,
0,63039356.68,id7,0.056022357,1,,
0,63039356.78,id5,0.061428809,0.999368941,,
0,63039361.38,id8,0.214746312,,,
0,63039363.83,id6,1,0,,
0,63039366.06,id9,0.335504886,,,
0,63039368.24,id1,0.270022107,1,,
0,63039370.96,id2,0.000422221,0.273303435,0.209947621,
0,63039371.14,id3,0.4,0.999155558,,
0,63039371.68,id7,0.056374492,0,,
0,63039371.78,id5,0.061406038,0.999368941,,
0,63039376.38,id8,0.214575607,,,
0,63039380.41,id10,0.336586155,0.111111111,0.999195502,0.193476362
0,63039382.42,id4,0,,,
0,63039383.24,id1,0.26992201,0,,
0,63039386.14,id3,0.6,0.999155558,,
0,63039386.68,id7,0.056330294,0.25,,
0,63039386.78,id5,0.061355934,0.999368941,,
0,63039391.38,id8,0.214404903,,,
0,63039393.83,id6,1,0.111111111,,
0,63039396.06,id9,0.338910275,,,
0,63039398.24,id1,0.269701767,0.25,,
0,63039400.96,id2,0.000844442,0.272767347,0.209611758,
0,63039401.14,id3,0.8,0.998733337,,
0,63039401.68,id7,0.056682406,0.5,,
0,63039401.78,id5,0.061285354,0.999368941,,
0,63039406.38,id8,0.214234198,,,
0,63039413.24,id1,0.269391523,0.5,,
0,63039416.14,id3,1,0.998733337,,
0,63039416.68,id7,0.0566382,0.75,,
0,63039416.78,id5,0.061196548,0.999368941,,
0,63039421.38,id8,0.214063494,,,
0,63039423.83,id6,1,0.222222222,,
0,63039425.41,id10,0.343274307,0.333333333,0.999195502,0.198705378
0,63039426.06,id9,0.342167604,,,
0,63039427.42,id4,0,,,
0,63039428.24,id1,0.269001158,0.75,,
0,63039430.96,id2,0.001266663,0.271927784,0.209275902,
0,63039431.14,id3,0,0.998311116,,
0,63039431.68,id7,0.056990289,1,,
0,63039431.78,id5,0.061096356,0.999368941,,
0,63039436.38,id8,0.213892789,,,
0,63039443.24,id1,0.268560744,1,,
0,63039446.14,id3,0.2,0.998311116,,
0,63039446.68,id7,0.056946075,0,,
0,63039446.78,id5,0.061014375,0.999368941,,
0,63039451.38,id8,0.213722084,,,
0,63039453.83,id6,1,0.333333333,,
0,63039456.06,id9,0.345424933,,,
0,63039458.24,id1,0.26820038,0,,
0,63039460.96,id2,0.001688884,0.271260132,0.208940052,
0,63039461.14,id3,0.4,0.997828578,,
0,63039461.68,id7,0.057354752,0.25,,
0,63039461.78,id5,0.06094606,0.999368941,,
0,63039466.38,id8,0.21355138,,,
0,63039470.41,id10,0.34654407,0.444444444,0.999195502,0.200966801
0,63039472.42,id4,0,,,
0,63039473.24,id1,0.267900088,0.25,,
0,63039476.14,id3,0.6,0.997828578,,
0,63039476.68,id7,0.057310529,0.5,,
0,63039476.78,id5,0.060884586,0.999368941,,
0,63039481.38,id8,0.21355138,,,
0,63039483.83,id6,1,0.444444444,,
0,63039486.06,id9,0.348682262,,,
0,63039488.24,id1,0.267629868,0.5,,
0,63039490.96,id2,0.002171422,0.270724021,0.20877213,
0,63039491.14,id3,0.8,0.99734604,,
0,63039491.68,id7,0.057763411,0.75,,
0,63039491.78,id5,0.060825376,0.999368941,,
0,63039496.38,id8,0.213380675,,,
0,63039503.24,id1,0.267369601,0.75,,
0,63039506.14,id3,1,0.99734604,,
0,63039506.68,id7,0.057719179,1,,
0,63039506.78,id5,0.060775272,0.999368941,,
0,63039511.38,id8,0.213380675,,,
0,63039513.83,id6,1,0.555555556,,
0,63039515.41,id10,0.352934971,0.666666667,0.999195502,0.20602197
0,63039516.06,id9,0.351791531,,,
0,63039517.42,id4,0,,,
0,63039518.24,id1,0.267149359,1,,
0,63039520.96,id2,0.00265396,0.270268731,0.208604209,
0,63039521.14,id3,0,0.996863502,,
0,63039521.68,id7,0.058172052,0,,
0,63039521.78,id5,0.060722888,0.999368941,,
0,63039526.38,id8,0.213380675,,,
