Label,Time,ID,Signal1,Signal2,Signal3,Signal4
0,63028540.96,id3,0,0.997225406,,
0,63028540.96,id2,0.002774594,0.346849305,0.19601488,
0,63028541.64,id5,0.077976951,0.999368941,,
0,63028544.87,id8,0.200748539,,,
0,63028551.84,id1,0.342762636,0.75,,
0,63028555.82,id7,0.054559118,1,,
0,63028555.96,id3,0.2,0.997225406,,
0,63028556.64,id5,0.077981496,0.999368941,,
0,63028559.87,id8,0.200919244,,,
0,63028563.83,id6,1,0,,
0,63028565.85,id9,0.254811963,,,
0,63028566.84,id1,0.342782613,1,,
0,63028570.82,id7,0.054603351,0,,
0,63028570.96,id3,0.4,0.997225406,,
0,63028570.96,id2,0.002774594,0.346980468,0.196350475,
0,63028571.64,id5,0.078006532,0.999368941,,
0,63028574.87,id8,0.201089948,,,
0,63028580.41,id10,0.25548548,0.111111111,0.999195502,0.158163952
0,63028581.84,id1,0.342892664,0,,
0,63028582.42,id4,0,,,
0,63028585.82,id7,0.054647585,0.25,,
0,63028585.96,id3,0.6,0.997225406,,
0,63028586.64,id5,0.078031584,0.999368941,,
0,63028589.87,id8,0.201260653,,,
0,63028593.83,id6,1,0.111111111,,
0,63028595.85,id9,0.254960024,,,
0,63028596.84,id1,0.343002785,0.25,,
0,63028600.82,id7,0.054691818,0.5,,
0,63028600.96,id3,0.8,0.997225406,,
0,63028600.96,id2,0.002774594,0.347232897,0.196686076,
0,63028601.64,id5,0.078063461,0.999368941,,
0,63028604.87,id8,0.201431358,,,
0,63028611.84,id1,0.343142907,0.5,,
0,63028615.82,id7,0.054736052,0.75,,
0,63028615.96,id3,1,0.997225406,,
0,63028616.64,id5,0.078104444,0.999368941,,
0,63028619.87,id8,0.201602062,,,
0,63028623.83,id6,1,0.222222222,,
0,63028625.41,id10,0.255782731,0.333333333,0.999195502,0.15860996
0,63028625.85,id9,0.255108084,,,
0,63028626.84,id1,0.343323054,0.75,,
0,63028627.42,id4,0,,,
0,63028630.82,id7,0.054780285,1,,
0,63028630.96,id3,0,0.997225406,,
0,63028630.96,id2,0.002774594,0.347586293,0.197021683,
0,63028631.64,id5,0.078143162,0.999368941,,
0,63028634.87,id8,0.201602062,,,
0,63028641.84,id1,0.343493247,1,,
0,63028645.82,id7,0.054780285,0,,
0,63028645.96,id3,0.2,0.997225406,,
0,63028646.64,id5,0.078186425,0.999368941,,
0,63028649.87,id8,0.201602062,,,
0,63028653.83,id6,1,0.333333333,,
0,63028655.85,id9,0.255256145,,,
0,63028656.84,id1,0.343683418,0,,
0,63028660.82,id7,0.054780285,0.25,,
0,63028660.96,id3,0.4,0.997225406,,
0,63028660.96,id2,0.002774594,0.34798006,0.197021683,
0,63028661.64,id5,0.078231968,0.999368941,,
0,63028664.87,id8,0.201602062,,,
0,63028670.41,id10,0.255931357,0.444444444,0.999195502,0.158989487
0,63028671.84,id1,0.343883612,0.25,,
0,63028672.42,id4,0,,,
0,63028675.82,id7,0.054780285,0.5,,
0,63028675.96,id3,0.6,0.997225406,,
0,63028676.64,id5,0.078272967,0.999368941,,
0,63028679.87,id8,0.201431358,,,
0,63028683.83,id6,1,0.444444444,,
0,63028685.85,id9,0.255404205,,,
0,63028686.84,id1,0.34406383,0.5,,
0,63028690.82,id7,0.054736052,0.75,,
0,63028690.96,id3,0.8,0.997225406,,
0,63028690.96,id2,0.002774594,0.348363782,0.196853879,
0,63028691.64,id5,0.07831851,0.999368941,,
0,63028694.87,id8,0.201260653,,,
0,63028701.84,id1,0.344264024,0.75,,
0,63028705.82,id7,0.054691818,1,,
0,63028705.96,id3,1,0.997225406,,
0,63028706.64,id5,0.078375439,0.999368941,,
0,63028709.87,id8,0.201089948,,,
0,63028713.83,id6,1,0.555555556,,
0,63028715.41,id10,0.256228608,0.666666667,0.999195502,0.159526257
0,63028715.85,id9,0.255552265,,,
0,63028716.84,id1,0.344514267,1,,
0,63028717.42,id4,0,,,
0,63028720.82,id7,0.054647585,0,,
0,63028720.96,id3,0,0.997225406,,
0,63028720.96,id2,0.002774594,0.348909061,0.196518274,
0,63028721.64,id5,0.07844149,0.999368941,,
0,63028724.87,id8,0.200919244,,,
0,63028731.84,id1,0.344804605,0,,
0,63028735.82,id7,0.054603351,0.25,,
0,63028735.96,id3,0.2,0.997225406,,
0,63028736.64,id5,0.078498419,0.999368941,,
0,63028739.87,id8,0.200748539,,,
0,63028743.83,id6,1,0.666666667,,
0,63028745.85,id9,0.255700326,,,
0,63028746.84,id1,0.345054848,0.25,,
0,63028750.82,id7,0.054559118,0.5,,
0,63028750.96,id3,0.4,0.997225406,,
0,63028750.96,id2,0.002774594,0.349353296,0.196182677,
0,63028751.64,id5,0.078541682,0.999368941,,
0,63028754.87,id8,0.200748539,,,
0,63028760.41,id10,0.256377233,0.777777778,0.999195502,0.159982919
0,63028761.84,id1,0.345245019,0.5,,
0,63028762.42,id4,0,,,
0,63028765.82,id7,0.054559118,0.75,,
0,63028765.96,id3,0.6,0.997225406,,
0,63028766.64,id5,0.07857812,0.999368941,,
0,63028769.87,id8,0.200577835,,,
0,63028773.83,id6,1,0.777777778,,
0,63028775.85,id9,0.255700326,,,
0,63028776.84,id1,0.345405189,0.75,,
0,63028780.82,id7,0.054514884,1,,
0,63028780.96,id3,0.8,0.997225406,,
0,63028780.96,id2,0.002774594,0.349625858,0.19601488,
0,63028781.64,id5,0.078603156,0.999368941,,
0,63028784.87,id8,0.20040713,,,
0,63028791.84,id1,0.345515239,1,,
0,63028795.82,id7,0.054470651,0,,
0,63028795.96,id3,1,0.997225406,,
0,63028796.64,id5,0.078612278,0.999368941,,
0,63028799.87,id8,0.200236426,,,
0,63028803.83,id6,1,0.888888889,,
0,63028805.41,id10,0.256426134,1,0.999195502,0.160249032
0,63028805.85,id9,0.255848386,,,
0,63028806.84,id1,0.345555334,0,,
0,63028807.42,id4,0,,,
0,63028810.82,id7,0.054426417,0.25,,
0,63028810.96,id3,0,0.997225406,,
0,63028810.96,id2,0.002774594,0.349696633,0.195679293,
0,63028811.64,id5,0.078619119,0.999368941,,
0,63028814.87,id8,0.200065721,,,
0,63028821.84,id1,0.345585406,0.25,,
0,63028825.82,id7,0.054382184,0.5,,
0,63028825.96,id3,0.2,0.997225406,,
0,63028826.64,id5,0.078621399,0.999368941,,
0,63028829.87,id8,0.199895017,,,
0,63028833.83,id6,1,1,,
0,63028835.85,id9,0.255996447,,,
0,63028836.84,id1,0.34559543,0.5,,
0,63028840.82,id7,0.05433795,0.75,,
0,63028840.96,id3,0.4,0.997225406,,
0,63028840.96,id2,0.002774594,0.349726965,0.195343711,
0,63028841.64,id5,0.07862596,0.999368941,,
0,63028844.87,id8,0.199724312,,,
0,63028850.41,id10,0.25657476,0,0.999195502,0.160401765
0,63028851.84,id1,0.345615477,0.75,,
0,63028852.42,id4,0,,,
0,63028855.82,id7,0.054293717,1,,
0,63028855.96,id3,0.6,0.997225406,,
0,63028856.64,id5,0.07863961,0.999368941,,
0,63028859.87,id8,0.199553608,,,
0,63028863.83,id6,1,0,,
0,63028865.85,id9,0.256144507,,,
0,63028866.84,id1,0.345675479,1,,
0,63028870.82,id7,0.054249483,0,,
0,63028870.96,id3,0.8,0.997225406,,
0,63028870.96,id2,0.002774594,0.349928821,0.195008137,
0,63028871.64,id5,0.078671487,0.999368941,,
0,63028874.87,id8,0.199382903,,,
0,63028881.84,id1,0.345815601,0,,
0,63028885.82,id7,0.05420525,0.25,,
0,63028885.96,id3,1,0.997225406,,
0,63028886.64,id5,0.078687418,0.999368941,,
0,63028889.87,id8,0.199212199,,,
0,63028893.83,id6,1,0.111111111,,
0,63028895.41,id10,0.256872011,0.222222222,0.999195502,0.160775149
0,63028895.85,id9,0.256292567,,,
0,63028896.84,id1,0.345885627,0.25,,
0,63028897.42,id4,0,,,
0,63028900.82,id7,0.054161016,0.5,,
0,63028900.96,id3,0,0.997225406,,
0,63028900.96,id2,0.002774594,0.350009563,0.194672569,
0,63028901.64,id5,0.078689698,0.999368941,,
0,63028904.87,id8,0.198870789,,,
0,63028911.84,id1,0.345895651,0.5,,
0,63028915.82,id7,0.054072549,0.75,,
0,63028915.96,id3,0.2,0.997225406,,
0,63028916.64,id5,0.078698819,0.999368941,,
0,63028919.87,id8,0.19852938,,,
0,63028923.83,id6,1,0.222222222,,
0,63028925.85,id9,0.256440628,,,
0,63028926.84,id1,0.345935746,0.75,,
0,63028930.82,id7,0.053984082,1,,
0,63028930.96,id3,0.4,0.997225406,,
0,63028930.96,id2,0.002774594,0.350120708,0.194001453,
0,63028931.64,id5,0.078714766,0.999368941,,
0,63028934.87,id8,0.198187971,,,
0,63028940.41,id10,0.257020637,0.333333333,0.999195502,0.160955107
0,63028941.84,id1,0.346005842,1,,
0,63028942.42,id4,0,,,
0,63028945.82,id7,0.053895615,0,,
0,63028945.96,id3,0.6,0.997225406,,
0,63028946.64,id5,0.078735257,0.999368941,,
0,63028949.87,id8,0.197846562,,,
0,63028953.83,id6,1,0.333333333,,
0,63028955.85,id9,0.256588688,,,
0,63028956.84,id1,0.346095916,0,,
0,63028960.82,id7,0.053807148,0.25,,
0,63028960.96,id3,0.8,0.997225406,,
0,63028960.96,id2,0.002774594,0.350332744,0.193330364,
0,63028961.64,id5,0.07876259,0.999368941,,
0,63028964.87,id8,0.197505153,,,
0,63028971.84,id1,0.346216061,0.25,,
0,63028975.82,id7,0.053718681,0.5,,
0,63028975.96,id3,1,0.997225406,,
0,63028976.64,id5,0.078796747,0.999368941,,
0,63028979.87,id8,0.197163744,,,
0,63028983.83,id6,1,0.444444444,,
0,63028985.41,id10,0.257317888,0.555555556,0.999195502,0.161369378
0,63028985.85,id9,0.256736749,,,
0,63028986.84,id1,0.346366207,0.5,,
0,63028987.42,id4,0,,,
0,63028990.82,id7,0.053630214,0.75,,
0,63028990.96,id3,0,0.997225406,,
0,63028990.96,id2,0.002774594,0.35066589,0.192659301,
0,63028991.64,id5,0.07883773,0.999368941,,
0,63028994.87,id8,0.196822335,,,
0,63029001.84,id1,0.346546353,0.75,,
0,63029005.82,id7,0.053541747,1,,
0,63029005.96,id3,0.2,0.997225406,,
0,63029006.64,id5,0.078892379,0.999368941,,
0,63029009.87,id8,0.196480926,,,
0,63029013.83,id6,1,0.555555556,,
0,63029015.85,id9,0.256884809,,,
0,63029016.84,id1,0.346786572,1,,
0,63029020.82,id7,0.05345328,0,,
0,63029020.96,id3,0.4,0.997225406,,
0,63029020.96,id2,0.002774594,0.351190843,0.191988265,
0,63029021.64,id5,0.078956133,0.999368941,,
0,63029024.87,id8,0.196139517,,,
0,63029030.41,id10,0.257466514,0.666666667,0.999195502,0.161812378
0,63029031.84,id1,0.347066816,0,,
0,63029032.42,id4,0,,,
0,63029035.82,id7,0.053364813,0.25,,
0,63029035.96,id3,0.6,0.997225406,,
0,63029036.64,id5,0.079033569,0.999368941,,
0,63029039.87,id8,0.195798108,,,
0,63029043.83,id6,1,0.666666667,,
0,63029045.85,id9,0.257032869,,,
0,63029046.84,id1,0.347407203,0.25,,
0,63029050.96,id3,0.8,0.997225406,,
0,63029050.96,id2,0.002774594,0.351867296,0.191317256,
0,63029051.64,id5,0.079108709,0.999368941,,
0,63029051.68,id7,0.053187879,0.5,,
0,63029054.87,id8,0.195456699,,,
0,63029061.84,id1,0.347737496,0.5,,
0,63029065.96,id3,1,0.997225406,,
0,63029066.64,id5,0.079183849,0.999368941,,
0,63029066.68,id7,0.053099412,0.75,,
0,63029069.87,id8,0.19511529,,,
0,63029073.83,id6,1,0.777777778,,
0,63029075.41,id10,0.257615139,0.888888889,0.999195502,0.162391507
0,63029075.85,id9,0.257032869,,,
0,63029076.84,id1,0.348067789,0.75,,
0,63029077.42,id4,0,,,
0,63029080.96,id3,0,0.997225406,,
0,63029080.96,id2,0.002774594,0.352553776,0.190646273,
0,63029081.64,id5,0.07926355,0.999368941,,
0,63029081.68,id7,0.053010945,1,,
0,63029084.87,id8,0.19477388,,,
0,63029091.84,id1,0.348418129,1,,
0,63029095.96,id3,0.2,0.997225406,,
0,63029096.64,id5,0.079329601,0.999368941,,
0,63029096.68,id7,0.052922478,0,,
0,63029099.87,id8,0.194432471,,,
0,63029103.83,id6,1,0.888888889,,
0,63029105.85,id9,0.25718093,,,
0,63029106.84,id1,0.348708467,0,,
0,63029110.96,id3,0.4,0.997225406,,
0,63029110.96,id2,0.002774594,0.353109102,0.189975316,
0,63029111.64,id5,0.07938881,0.999368941,,
0,63029111.68,id7,0.052834011,0.25,,
0,63029114.87,id8,0.194091062,,,
0,63029120.41,id10,0.257763765,1,0.999195502,0.162925302
0,63029121.84,id1,0.348968734,0.25,,
0,63029122.42,id4,0,,,
0,63029125.96,id3,0.6,0.997225406,,
0,63029126.64,id5,0.079438915,0.999368941,,
0,63029126.68,id7,0.052745544,0.5,,
0,63029129.87,id8,0.193749653,,,
0,63029133.83,id6,1,1,,
0,63029135.85,id9,0.257032869,,,
0,63029136.84,id1,0.349188976,0.5,,
0,63029140.96,id3,0.8,0.997225406,,
0,63029140.96,id2,0.002774594,0.353553285,0.189304386,
0,63029141.64,id5,0.079489003,0.999368941,,
0,63029141.68,id7,0.052544117,0.75,,
0,63029144.87,id8,0.193408244,,,
0,63029151.84,id1,0.349409148,0.75,,
0,63029155.96,id3,1,0.99734604,,
0,63029156.64,id5,0.079534546,0.999368941,,
0,63029156.68,id7,0.052455654,1,,
0,63029159.87,id8,0.193066835,,,
0,63029163.83,id6,1,0,,
0,63029165.41,id10,0.257615139,0.111111111,0.999195502,0.16309016
0,63029165.85,id9,0.257032869,,,
0,63029166.84,id1,0.349609342,1,,
0,63029167.42,id4,0,,,
0,63029170.96,id3,0,0.99734604,,
0,63029170.96,id2,0.00265396,0.353946986,0.188633483,
0,63029171.64,id5,0.079577809,0.999368941,,
0,63029171.68,id7,0.05214129,0,,
0,63029174.87,id8,0.192725426,,,
0,63029181.84,id1,0.349799513,0,,
0,63029185.96,id3,0.2,0.997587309,,
0,63029186.64,id5,0.079621072,0.999368941,,
0,63029186.68,id7,0.052052836,0.25,,
0,63029189.87,id8,0.192384017,,,
0,63029193.83,id6,1,0.111111111,,
0,63029195.85,id9,0.257032869,,,
0,63029196.84,id1,0.349989683,0.25,,
0,63029200.96,id3,0.4,0.997587309,,
0,63029200.96,id2,0.002412691,0.354330574,0.187962606,
0,63029201.64,id5,0.079664335,0.999368941,,
0,63029201.68,id7,0.051512614,0.5,,
0,63029204.87,id8,0.192042608,,,
0,63029210.41,id10,0.257515415,0.222222222,0.999195502,0.163348723
0,63029211.84,id1,0.350179854,0.5,,
0,63029212.42,id4,0,,,
0,63029215.96,id3,0.6,0.998069847,,
0,63029216.64,id5,0.079707614,0.999368941,,
0,63029216.68,id7,0.05137996,0.75,,
0,63029219.87,id8,0.191530494,,,
0,63029223.83,id6,1,0.222222222,,
0,63029225.85,id9,0.256884809,,,
0,63029226.84,id1,0.350370095,0.75,,
0,63029230.96,id3,0.8,0.998069847,,
0,63029230.96,id2,0.001930153,0.354805141,0.187124047,
0,63029231.64,id5,0.079771384,0.999368941,,
0,63029231.68,id7,0.050501007,1,,
0,63029234.87,id8,0.191189085,,,
0,63029241.84,id1,0.35065041,1,,
0,63029245.96,id3,1,0.998914289,,
0,63029246.64,id5,0.079853365,0.999368941,,
0,63029246.68,id7,0.050412602,0,,
0,63029249.87,id8,0.190847676,,,
0,63029253.83,id6,1,0.333333333,,
0,63029255.41,id10,0.257218163,0.444444444,0.999195502,0.163474358
0,63029255.85,id9,0.256736749,,,
0,63029256.84,id1,0.351010774,0,,
0,63029257.42,id4,0,,,
0,63029260.96,id3,0,0.998914289,,
0,63029260.96,id2,0.001085711,0.355572365,0.18645323,
0,63029261.64,id5,0.079944452,0.999368941,,
0,63029261.68,id7,0.049307897,0.25,,
0,63029264.87,id8,0.190506267,,,
0,63029271.84,id1,0.351411162,0.25,,
0,63029275.96,id3,0.2,1,,
0,63029276.64,id5,0.080033258,0.999368941,,
0,63029276.68,id7,0.049219532,0.5,,
0,63029279.87,id8,0.190164858,,,
0,63029283.83,id6,1,0.444444444,,
0,63029285.85,id9,0.256588688,,,
0,63029286.84,id1,0.351801527,0.5,,
0,63029290.96,id3,0.4,1,,
0,63029290.96,id2,0,0.356339573,0.185782439,
0,63029291.64,id5,0.08011752,0.999368941,,
0,63029291.68,id7,0.049131166,0.75,,
0,63029294.87,id8,0.189823449,,,
0,63029300.41,id10,0.257069538,0.555555556,0.999195502,0.163875128
0,63029301.84,id1,0.352171915,0.75,,
0,63029302.42,id4,0,,,
0,63029305.96,id3,0.6,1,,
0,63029306.64,id5,0.08018129,0.999368941,,
0,63029306.68,id7,0.049042801,1,,
0,63029309.87,id8,0.18948204,,,
0,63029313.83,id6,1,0.555555556,,
0,63029315.85,id9,0.256440628,,,
0,63029316.84,id1,0.35245223,1,,
0,63029320.96,id3,0.8,1,,
0,63029320.96,id2,0,0.356834259,0.185111675,
0,63029321.64,id5,0.080229114,0.999368941,,
0,63029321.68,id7,0.048954436,0,,
0,63029324.87,id8,0.189140631,,,
0,63029331.84,id1,0.352662448,0,,
0,63029335.96,id3,1,1,,
0,63029336.64,id5,0.080283763,0.999368941,,
0,63029336.68,id7,0.04886607,0.25,,
0,63029339.87,id8,0.188799222,,,
0,63029343.83,id6,1,0.666666667,,
0,63029345.41,id10,0.256772287,0.777777778,0.999195502,0.163955365
0,63029345.85,id9,0.256292567,,,
0,63029346.84,id1,0.352902667,0.25,,
0,63029347.42,id4,0,,,
0,63029350.96,id3,0,1,,
0,63029350.96,id2,0,0.357298613,0.184440937,
0,63029351.64,id5,0.080333867,0.999368941,,
0,63029351.68,id7,0.048777705,0.5,,
0,63029354.87,id8,0.188457813,,,
0,63029361.84,id1,0.353122909,0.5,,
0,63029365.96,id3,0.2,1,,
0,63029366.64,id5,0.080388531,0.999368941,,
0,63029366.68,id7,0.048689339,0.75,,
0,63029369.87,id8,0.188116403,,,
0,63029373.83,id6,1,0.777777778,,
0,63029375.85,id9,0.256144507,,,
0,63029376.84,id1,0.353363199,0.75,,
0,63029380.96,id3,0.4,1,,
0,63029380.96,id2,0,0.357783178,0.183770226,
0,63029381.64,id5,0.08044318,0.999368941,,
0,63029381.68,id7,0.048645157,1,,
0,63029384.87,id8,0.187945699,,,
0,63029390.41,id10,0.256623661,0.888888889,0.999195502,0.16414748
0,63029391.84,id1,0.353603418,1,,
0,63029392.42,id4,0,,,
0,63029395.96,id3,0.6,1,,
0,63029396.64,id5,0.080509231,0.999368941,,
0,63029396.68,id7,0.048600974,0,,
0,63029399.87,id8,0.187774994,,,
0,63029403.83,id6,1,0.888888889,,
0,63029405.85,id9,0.255996447,,,
0,63029406.84,id1,0.353893757,0,,
0,63029410.96,id3,0.8,1,,
0,63029410.96,id2,0,0.358358638,0.18343488,
0,63029411.64,id5,0.080573001,0.999368941,,
0,63029411.68,id7,0.048556791,0.25,,
0,63029414.87,id8,0.18760429,,,
0,63029421.84,id1,0.354174071,0.25,,
0,63029425.96,id3,1,1,,
0,63029426.64,id5,0.080639036,0.999368941,,
0,63029426.68,id7,0.048556791,0.5,,
0,63029429.87,id8,0.18760429,,,
0,63029433.83,id6,1,1,,
0,63029435.41,id10,0.25632641,0,0.999195502,0.164286712
0,63029435.85,id9,0.255848386,,,
0,63029436.84,id1,0.354464339,0.5,,
0,63029437.42,id4,0,,,
0,63029440.96,id3,0,1,,
0,63029440.96,id2,0,0.358964271,0.18326721,
0,63029441.64,id5,0.080709631,0.999368941,,
0,63029441.68,id7,0.048556791,0.75,,
0,63029445.22,id8,0.18760429,,,
0,63029451.84,id1,0.354774655,0.75,,
0,63029455.96,id3,0.2,1,,
0,63029456.64,id5,0.080768841,0.999368941,,
0,63029456.68,id7,0.048556791,1,,
0,63029460.22,id8,0.18760429,,,
0,63029463.83,id6,1,0,,
0,63029465.85,id9,0.255700326,,,
0,63029466.84,id1,0.355034921,1,,
0,63029470.96,id3,0.4,1,,
0,63029470.96,id2,0,0.359468957,0.18326721,
0,63029471.64,id5,0.08082349,0.999368941,,
0,63029471.68,id7,0.048600974,0,,
0,63029475.22,id8,0.187774994,,,
0,63029480.41,id10,0.256177784,0.111111111,0.999195502,0.164528703
0,63029481.84,id1,0.355275141,0,,
0,63029482.42,id4,0,,,
0,63029485.96,id3,0.6,1,,
0,63029486.64,id5,0.080882699,0.999368941,,
0,63029486.68,id7,0.048645157,0.25,,
0,63029490.22,id8,0.187945699,,,
0,63029493.83,id6,1,0.111111111,,
0,63029495.85,id9,0.255552265,,,
0,63029496.84,id1,0.355535407,0.25,,
0,63029500.96,id3,0.8,1,,
0,63029500.96,id2,0,0.360034211,0.183602552,
0,63029501.64,id5,0.080951014,0.999368941,,
0,63029501.68,id7,0.048689339,0.5,,
0,63029505.22,id8,0.188116403,,,
0,63029511.84,id1,0.355835699,0.5,,
0,63029515.96,id3,1,1,,
0,63029516.64,id5,0.081017049,0.999368941,,
0,63029516.68,id7,0.048733522,0.75,,
0,63029520.22,id8,0.188287108,,,
0,63029523.83,id6,1,0.222222222,,
0,63029525.41,id10,0.255880533,0.333333333,0.999195502,0.164663359
0,63029525.85,id9,0.255404205,,,
0,63029526.84,id1,0.356125967,0.75,,
0,63029527.42,id4,0,,,
0,63029530.96,id3,0,1,,
0,63029530.96,id2,0,0.360649923,0.183937901,
0,63029531.64,id5,0.081089924,0.999368941,,
0,63029531.68,id7,0.048777705,1,,
0,63029535.22,id8,0.188457813,,,
0,63029541.84,id1,0.356446306,1,,
0,63029545.96,id3,0.2,1,,
0,63029546.64,id5,0.08117189,0.999368941,,
0,63029546.68,id7,0.048821888,0,,
0,63029550.22,id8,0.188628517,,,
0,63029553.83,id6,1,0.333333333,,
0,63029555.85,id9,0.255404205,,,
0,63029556.84,id1,0.3568066,0,,
0,63029560.96,id3,0.4,1,,
0,63029560.96,id2,0,0.361396735,0.184273257,
0,63029561.64,id5,0.081258415,0.999368941,,
0,63029561.68,id7,0.04886607,0.25,,
0,63029565.22,id8,0.188799222,,,
0,63029570.41,id10,0.255880533,0.444444444,0.999195502,0.165144207
0,63029571.84,id1,0.357186941,0.25,,
0,63029572.42,id4,0,,,
0,63029575.96,id3,0.6,1,,
0,63029576.64,id5,0.081349502,0.999368941,,
0,63029576.68,id7,0.048910253,0.5,,
0,63029580.22,id8,0.188969926,,,
0,63029583.83,id6,1,0.444444444,,
0,63029585.85,id9,0.255404205,,,
0,63029586.84,id1,0.35758733,0.5,,
0,63029590.96,id3,0.8,1,,
0,63029590.96,id2,0,0.362183959,0.184608619,
0,63029591.64,id5,0.081436028,0.999368941,,
0,63029591.68,id7,0.048998618,0.75,,
0,63029595.22,id8,0.189311335,,,
0,63029601.84,id1,0.357967671,0.75,,
0,63029605.96,id3,1,1,,
0,63029606.64,id5,0.081511184,0.999368941,,
0,63029606.68,id7,0.049086984,1,,
0,63029610.22,id8,0.189652744,,,
0,63029613.83,id6,1,0.555555556,,
0,63029615.41,id10,0.255880533,0.666666667,0.999195502,0.165647769
0,63029615.85,id9,0.255404205,,,
0,63029616.84,id1,0.358298034,1,,
0,63029617.42,id4,0,,,
0,63029620.96,id3,0,1,,
0,63029620.96,id2,0,0.362799704,0.185279363,
0,63029621.64,id5,0.081574954,0.999368941,,
0,63029621.68,id7,0.049175349,0,,
0,63029625.22,id8,0.189994153,,,
0,63029631.84,id1,0.358578349,0,,
0,63029635.96,id3,0.2,1,,
0,63029636.64,id5,0.08164783,0.999368941,,
0,63029636.68,id7,0.049307897,0.25,,
0,63029640.22,id8,0.190506267,,,
0,63029643.83,id6,1,0.666666667,,
0,63029645.85,id9,0.255404205,,,
0,63029646.84,id1,0.358898688,0.25,,
0,63029650.96,id3,0.4,1,,
0,63029650.96,id2,0,0.363526399,0.186117831,
0,63029651.64,id5,0.081738917,0.999368941,,
0,63029651.68,id7,0.049440445,0.5,,
0,63029655.22,id8,0.191018381,,,
0,63029660.41,id10,0.255880533,0.777777778,0.999195502,0.166101455
0,63029661.84,id1,0.359299077,0.5,,
0,63029662.42,id4,0,,,
0,63029665.96,id3,0.6,1,,
0,63029666.64,id5,0.081818618,0.999368941,,
0,63029666.68,id7,0.049572993,0.75,,
0,63029670.22,id8,0.191530494,,,
0,63029673.83,id6,1,0.777777778,,
0,63029675.85,id9,0.255404205,,,
0,63029676.84,id1,0.359649417,0.75,,
0,63029680.96,id3,0.8,1,,
0,63029680.96,id2,0,0.364202617,0.187124047,
0,63029681.64,id5,0.081891493,0.999368941,,
0,63029681.68,id7,0.049705542,1,,
0,63029685.22,id8,0.192042608,,,
0,63029691.84,id1,0.359969756,1,,
0,63029695.96,id3,1,1,,
0,63029696.64,id5,0.081946158,0.999368941,,
0,63029696.68,id7,0.04983809,0,,
0,63029700.22,id8,0.192554721,,,
0,63029703.83,id6,1,0.888888889,,
0,63029705.41,id10,0.255980258,1,0.999195502,0.166514318
0,63029705.85,id9,0.255404205,,,
0,63029706.84,id1,0.360210046,0,,
0,63029707.42,id4,0,,,
0,63029710.96,id3,0,1,,
0,63029710.96,id2,0,0.36467698,0.188130322,
0,63029711.64,id5,0.081998527,0.999368941,,
0,63029711.68,id7,0.049970638,0.25,,
0,63029715.22,id8,0.193066835,,,
0,63029721.84,id1,0.360440241,0.25,,
0,63029725.96,id3,0.2,1,,
0,63029726.64,id5,0.082048631,0.999368941,,
0,63029726.68,id7,0.050059003,0.5,,
0,63029730.22,id8,0.193408244,,,
0,63029733.83,id6,1,1,,
0,63029735.85,id9,0.255404205,,,
0,63029736.84,id1,0.360660483,0.5,,
0,63029740.96,id3,0.4,1,,
0,63029740.96,id2,0,0.365080664,0.188968931,
0,63029741.64,id5,0.082089613,0.999368941,,
0,63029741.68,id7,0.050147369,0.75,,
0,63029745.22,id8,0.193749653,,,
0,63029750.41,id10,0.255980258,0,0.999195502,0.166800107
0,63029751.84,id1,0.36084063,0.75,,
0,63029752.42,id4,0,,,
0,63029755.96,id3,0.6,1,,
0,63029756.64,id5,0.08211921,0.999368941,,
0,63029756.68,id7,0.050235734,1,,
0,63029760.22,id8,0.194091062,,,
0,63029763.83,id6,1,0,,
0,63029765.85,id9,0.255404205,,,
0,63029766.84,id1,0.360970728,1,,
0,63029770.96,id3,0.8,1,,
0,63029770.96,id2,0,0.365242079,0.189639848,
0,63029771.64,id5,0.082126035,0.999368941,,
0,63029771.68,id7,0.050279917,0,,
0,63029775.22,id8,0.194261767,,,
0,63029781.84,id1,0.361000729,0,,
0,63029785.96,id3,1,1,,
0,63029786.64,id5,0.08213058,0.999368941,,
0,63029786.68,id7,0.050324099,0.25,,
0,63029790.22,id8,0.194432471,,,
0,63029793.83,id6,1,0.111111111,,
0,63029795.41,id10,0.255980258,0.222222222,0.999195502,0.16688172
0,63029795.85,id9,0.255404205,,,
0,63029796.84,id1,0.361020706,0.25,,
0,63029797.42,id4,0,,,
0,63029800.96,id3,0,1,,
0,63029800.96,id2,0,0.36526222,0.189975316,
0,63029801.64,id5,0.08213058,0.999368941,,
0,63029801.68,id7,0.050368282,0.5,,
0,63029805.22,id8,0.194603176,,,
0,63029811.84,id1,0.361020706,0.5,,
0,63029815.96,id3,0.2,1,,
0,63029816.64,id5,0.082135141,0.999368941,,
0,63029816.68,id7,0.050412465,0.75,,
0,63029820.22,id8,0.19477388,,,
0,63029823.83,id6,1,0.222222222,,
0,63029825.85,id9,0.255404205,,,
0,63029826.84,id1,0.361040754,0.75,,
0,63029830.96,id3,0.4,1,,
0,63029830.96,id2,0,0.365312751,0.190310791,
0,63029831.64,id5,0.082141982,0.999368941,,
0,63029831.68,id7,0.050456648,1,,
0,63029835.22,id8,0.194944585,,,
0,63029840.41,id10,0.255980258,0.333333333,0.999195502,0.166904435
0,63029841.84,id1,0.361070826,1,,
0,63029842.42,id4,0,,,
